HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.5,37.3765,0.00200,3.93751e+01,3.93751e+01,3.93752e+01,3.93753e+01,2.37525e-08,2.36034e-08,2.19047e-08,2.04047e-08
37.5,37.3773,0.00015,3.93758e+01,3.93762e+01,3.93757e+01,3.93762e+01,2.52525e-08,1.90337e-08,2.72592e-08,1.82986e-08
37.5,37.3787,0.00145,3.93771e+01,3.93769e+01,3.93775e+01,3.93774e+01,2.60274e-08,2.93752e-08,1.95702e-08,2.16862e-08
37.5,37.379,0.00075,3.93774e+01,3.93774e+01,3.93775e+01,3.93775e+01,2.65340e-08,2.62856e-08,2.43485e-08,2.51234e-08
37.5,37.3781,-0.00055,3.93770e+01,3.93770e+01,3.93764e+01,3.93767e+01,1.91530e-08,1.85370e-08,2.87890e-08,2.30471e-08
37.5,37.3784,-0.00070,3.93769e+01,3.93769e+01,3.93777e+01,3.93770e+01,2.50538e-08,2.46664e-08,1.24574e-08,2.40604e-08
37.5,37.3789,0.00005,3.93774e+01,3.93772e+01,3.93777e+01,3.93778e+01,2.47955e-08,2.89182e-08,2.05735e-08,1.91331e-08
37.5,37.3798,0.00040,3.93791e+01,3.93791e+01,3.93784e+01,3.93785e+01,1.16726e-08,1.19507e-08,2.27193e-08,2.19246e-08
37.5,37.3799,0.00065,3.93792e+01,3.93789e+01,3.93790e+01,3.93788e+01,1.24872e-08,1.67390e-08,1.42952e-08,1.85172e-08
37.5,37.3795,0.00065,3.93781e+01,3.93783e+01,3.93780e+01,3.93778e+01,2.36531e-08,1.94212e-08,2.50737e-08,2.77261e-08
