HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,34.8889,-0.00060,3.68888e+01,3.68885e+01,3.68888e+01,3.68886e+01,2.37591e-09,7.41250e-09,1.72026e-09,5.36939e-09
35.5,35.3886,-0.00110,3.73887e+01,3.73885e+01,3.73882e+01,3.73886e+01,-2.47690e-09,2.39081e-09,6.32968e-09,2.36763e-10
36.0,35.8858,-0.00265,3.78856e+01,3.78858e+01,3.78852e+01,3.78855e+01,2.71201e-09,6.27504e-10,9.96888e-09,4.41902e-09
36.5,36.3845,-0.00185,3.83847e+01,3.83842e+01,3.83846e+01,3.83843e+01,-3.27660e-09,5.04653e-09,-2.19709e-09,3.16567e-09
37.0,36.8823,-0.00245,3.88820e+01,3.88823e+01,3.88819e+01,3.88823e+01,4.93228e-09,-7.88106e-10,6.06146e-09,-4.63592e-10
37.5,37.381,-0.00160,3.93798e+01,3.93795e+01,3.93793e+01,3.93796e+01,2.03219e-08,2.52757e-08,2.85043e-08,2.27938e-08
38.0,37.8792,-0.00250,3.98755e+01,3.98757e+01,3.98752e+01,3.98752e+01,6.20219e-08,5.91212e-08,6.60105e-08,6.63284e-08
38.5,38.3772,-0.00310,4.03705e+01,4.03709e+01,4.03697e+01,4.03701e+01,1.11318e-07,1.05439e-07,1.25190e-07,1.18519e-07
39.0,38.8755,-0.00305,4.08647e+01,4.08648e+01,4.08634e+01,4.08644e+01,1.80266e-07,1.78067e-07,2.02343e-07,1.84357e-07
39.5,39.374,-0.00240,4.13575e+01,4.13580e+01,4.13559e+01,4.13574e+01,2.75415e-07,2.67025e-07,3.00952e-07,2.77066e-07
40.0,39.8723,-0.00240,4.18488e+01,4.18493e+01,4.18463e+01,4.18482e+01,3.92094e-07,3.83655e-07,4.33567e-07,4.01282e-07
40.5,40.37,-0.00300,4.23380e+01,4.23382e+01,4.23343e+01,4.23373e+01,5.33476e-07,5.30031e-07,5.95305e-07,5.45336e-07
41.0,40.8695,-0.00175,4.28258e+01,4.28266e+01,4.28218e+01,4.28254e+01,7.28359e-07,7.15365e-07,7.95638e-07,7.34745e-07
41.5,41.3691,-0.00105,4.33112e+01,4.33114e+01,4.33043e+01,4.33107e+01,9.65787e-07,9.61936e-07,1.07976e-06,9.73248e-07
42.0,41.8667,-0.00205,4.37895e+01,4.37900e+01,4.37808e+01,4.37897e+01,1.28665e-06,1.27843e-06,1.43212e-06,1.28365e-06
42.5,42.3648,-0.00225,4.42627e+01,4.42632e+01,4.42506e+01,4.42617e+01,1.70219e-06,1.69386e-06,1.90351e-06,1.71921e-06
43.0,42.8638,-0.00110,4.47271e+01,4.47252e+01,4.47099e+01,4.47262e+01,2.27835e-06,2.31135e-06,2.56555e-06,2.29333e-06
43.5,43.3601,-0.00320,4.51762e+01,4.51696e+01,4.51546e+01,4.51745e+01,3.06511e-06,3.17614e-06,3.42597e-06,3.09444e-06
44.0,43.8567,-0.00290,4.56057e+01,4.55952e+01,4.55723e+01,4.56036e+01,4.18416e-06,4.35967e-06,4.74095e-06,4.22010e-06
44.5,44.3565,-0.00075,4.60060e+01,4.59922e+01,4.59650e+01,4.60068e+01,5.84355e-06,6.07273e-06,6.52581e-06,5.82928e-06
45.0,44.8538,-0.00275,4.63651e+01,4.63384e+01,4.63048e+01,4.63674e+01,8.14781e-06,8.59134e-06,9.15242e-06,8.10921e-06
