HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.5,37.3793,0.00185,3.93780e+01,3.93780e+01,3.93779e+01,3.93777e+01,2.19941e-08,2.16961e-08,2.33452e-08,2.73287e-08
37.5,37.3797,-0.00040,3.93781e+01,3.93781e+01,3.93785e+01,3.93783e+01,2.60472e-08,2.67625e-08,2.06431e-08,2.25306e-08
37.5,37.3805,-0.00010,3.93793e+01,3.93794e+01,3.93793e+01,3.93791e+01,2.03649e-08,1.85768e-08,2.03749e-08,2.38419e-08
37.5,37.38,-0.00050,3.93787e+01,3.93782e+01,3.93788e+01,3.93788e+01,2.15570e-08,2.96036e-08,2.04742e-08,1.91728e-08
37.5,37.3807,-0.00015,3.93796e+01,3.93799e+01,3.93799e+01,3.93794e+01,1.87059e-08,1.38084e-08,1.36395e-08,2.20835e-08
37.5,37.3801,-0.00110,3.93788e+01,3.93790e+01,3.93790e+01,3.93787e+01,2.13484e-08,1.84675e-08,1.79013e-08,2.32855e-08
37.5,37.3819,0.00075,3.93807e+01,3.93811e+01,3.93813e+01,3.93806e+01,1.99278e-08,1.30832e-08,9.90431e-09,2.15967e-08
37.5,37.3807,-0.00105,3.93796e+01,3.93792e+01,3.93796e+01,3.93791e+01,1.81496e-08,2.47657e-08,1.78019e-08,2.58684e-08
37.5,37.381,-0.00010,3.93802e+01,3.93802e+01,3.93800e+01,3.93794e+01,1.40965e-08,1.36495e-08,1.64111e-08,2.62856e-08
37.5,37.3809,-0.00050,3.93797e+01,3.93795e+01,3.93798e+01,3.93796e+01,2.02258e-08,2.40008e-08,1.76330e-08,2.21531e-08
