HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,34.88,0.00000,3.68791e+01,3.68791e+01,3.68791e+01,3.68790e+01,1.57654e-08,1.43548e-08,1.50734e-08,1.67191e-08
35.5,35.3786,-0.00240,3.73779e+01,3.73778e+01,3.73780e+01,3.73779e+01,1.13994e-08,1.26461e-08,9.33641e-09,1.13381e-08
36.0,35.8771,-0.00285,3.78765e+01,3.78764e+01,3.78766e+01,3.78767e+01,1.03464e-08,1.12007e-08,9.07977e-09,6.09623e-09
36.5,36.3749,-0.00305,3.83745e+01,3.83745e+01,3.83743e+01,3.83743e+01,6.88930e-09,6.30981e-09,9.95066e-09,1.00268e-08
37.0,36.874,-0.00235,3.88733e+01,3.88734e+01,3.88734e+01,3.88734e+01,1.16047e-08,1.02007e-08,9.35131e-09,9.27183e-09
37.5,37.3715,-0.00315,3.93700e+01,3.93698e+01,3.93696e+01,3.93696e+01,2.51018e-08,2.81135e-08,3.22676e-08,3.23968e-08
38.0,37.8706,-0.00280,3.98665e+01,3.98667e+01,3.98663e+01,3.98665e+01,6.76546e-08,6.56860e-08,7.13898e-08,6.84940e-08
38.5,38.3688,-0.00225,4.03617e+01,4.03622e+01,4.03610e+01,4.03614e+01,1.18699e-07,1.10437e-07,1.30796e-07,1.23145e-07
39.0,38.8686,-0.00155,4.08575e+01,4.08575e+01,4.08563e+01,4.08570e+01,1.85764e-07,1.85450e-07,2.05586e-07,1.93492e-07
39.5,39.3664,-0.00240,4.13498e+01,4.13504e+01,4.13479e+01,4.13491e+01,2.76383e-07,2.66863e-07,3.08267e-07,2.89222e-07
40.0,39.8641,-0.00270,4.18406e+01,4.18411e+01,4.18378e+01,4.18400e+01,3.92235e-07,3.83019e-07,4.37798e-07,4.01710e-07
40.5,40.3629,-0.00225,4.23309e+01,4.23316e+01,4.23272e+01,4.23301e+01,5.33854e-07,5.21171e-07,5.95174e-07,5.46537e-07
41.0,40.8619,-0.00175,4.28189e+01,4.28195e+01,4.28130e+01,4.28178e+01,7.17092e-07,7.07014e-07,8.15516e-07,7.34730e-07
41.5,41.3606,-0.00235,4.33029e+01,4.33035e+01,4.32960e+01,4.33025e+01,9.61438e-07,9.51502e-07,1.07743e-06,9.67963e-07
42.0,41.8579,-0.00380,4.37814e+01,4.37813e+01,4.37718e+01,4.37801e+01,1.27601e-06,1.27657e-06,1.43602e-06,1.29742e-06
42.5,42.358,-0.00190,4.42562e+01,4.42557e+01,4.42447e+01,4.42565e+01,1.69664e-06,1.70554e-06,1.88885e-06,1.69212e-06
43.0,42.8546,-0.00400,4.47187e+01,4.47172e+01,4.47014e+01,4.47183e+01,2.26496e-06,2.29005e-06,2.55435e-06,2.27248e-06
43.5,43.3526,-0.00360,4.51687e+01,4.51649e+01,4.51459e+01,4.51692e+01,3.06574e-06,3.12852e-06,3.44658e-06,3.05727e-06
44.0,43.8506,-0.00235,4.55989e+01,4.55912e+01,4.55690e+01,4.56000e+01,4.19551e-06,4.32502e-06,4.69415e-06,4.17843e-06
44.5,44.3487,-0.00220,4.60004e+01,4.59843e+01,4.59582e+01,4.60012e+01,5.80585e-06,6.07449e-06,6.50979e-06,5.79322e-06
45.0,44.8474,-0.00220,4.63593e+01,4.63307e+01,4.62986e+01,4.63618e+01,8.13711e-06,8.61388e-06,9.14836e-06,8.09478e-06
