HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.3831,0.00285,3.73830e+01,3.73829e+01,3.73828e+01,3.73827e+01,9.55330e-10,4.13590e-09,4.18557e-09,6.84626e-09
35.5,35.8849,0.00135,3.78846e+01,3.78848e+01,3.78846e+01,3.78848e+01,4.17729e-09,1.78980e-09,5.15415e-09,2.01994e-09
36.0,36.3859,-0.00040,3.83858e+01,3.83859e+01,3.83857e+01,3.83859e+01,1.26494e-09,5.19885e-10,3.52330e-09,7.38435e-10
36.5,36.8879,0.00145,3.88873e+01,3.88875e+01,3.88874e+01,3.88874e+01,9.92252e-09,6.31478e-09,8.78175e-09,7.85457e-09
37.0,37.3898,0.00110,3.93881e+01,3.93884e+01,3.93881e+01,3.93884e+01,2.78950e-08,2.35670e-08,2.89281e-08,2.28650e-08
37.5,37.89,0.00075,3.98866e+01,3.98856e+01,3.98859e+01,3.98863e+01,5.74208e-08,7.27789e-08,6.78500e-08,6.09143e-08
38.0,38.3911,-0.00055,4.03842e+01,4.03836e+01,4.03842e+01,4.03844e+01,1.15355e-07,1.24436e-07,1.15277e-07,1.11351e-07
38.5,38.8932,0.00155,4.08822e+01,4.08809e+01,4.08816e+01,4.08824e+01,1.83531e-07,2.04999e-07,1.93894e-07,1.80023e-07
39.0,39.3945,0.00100,4.13780e+01,4.13759e+01,4.13777e+01,4.13787e+01,2.75307e-07,3.10861e-07,2.80610e-07,2.62825e-07
39.5,39.8963,0.00080,4.18730e+01,4.18704e+01,4.18723e+01,4.18731e+01,3.88333e-07,4.32546e-07,4.00527e-07,3.87530e-07
40.0,40.3967,0.00000,4.23647e+01,4.23603e+01,4.23635e+01,4.23651e+01,5.34084e-07,6.06017e-07,5.53841e-07,5.26028e-07
40.5,40.8974,-0.00010,4.28539e+01,4.28487e+01,4.28534e+01,4.28547e+01,7.24898e-07,8.12423e-07,7.34039e-07,7.12598e-07
41.0,41.3997,0.00085,4.33419e+01,4.33341e+01,4.33407e+01,4.33424e+01,9.64165e-07,1.09396e-06,9.83222e-07,9.55741e-07
41.5,41.9021,0.00120,4.38245e+01,4.38146e+01,4.38237e+01,4.38244e+01,1.29363e-06,1.45808e-06,1.30632e-06,1.29577e-06
42.0,42.4035,0.00130,4.43000e+01,4.42864e+01,4.42983e+01,4.43001e+01,1.72505e-06,1.95239e-06,1.75429e-06,1.72334e-06
42.5,42.904,0.00005,4.47656e+01,4.47489e+01,4.47648e+01,4.47625e+01,2.30678e-06,2.58598e-06,2.32017e-06,2.35815e-06
43.0,43.4072,0.00240,4.52177e+01,4.51964e+01,4.52194e+01,4.52152e+01,3.15968e-06,3.51492e-06,3.13055e-06,3.20075e-06
43.5,43.906,-0.00050,4.56483e+01,4.56169e+01,4.56481e+01,4.56375e+01,4.29583e-06,4.81921e-06,4.29999e-06,4.47573e-06
44.0,44.4065,-0.00020,4.60478e+01,4.59986e+01,4.60498e+01,4.60263e+01,5.97925e-06,6.79926e-06,5.94621e-06,6.33767e-06
44.5,44.907,-0.00055,4.63995e+01,4.63335e+01,4.64028e+01,4.63709e+01,8.45969e-06,9.56086e-06,8.40483e-06,8.93738e-06
45.0,45.4093,0.00185,4.66926e+01,4.66156e+01,4.66998e+01,4.66454e+01,1.19475e-05,1.32320e-05,1.18273e-05,1.27350e-05
