HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,35.3823,0.00275,3.73821e+01,3.73822e+01,3.73816e+01,3.73816e+01,3.40905e-09,2.20206e-09,1.17868e-08,1.10964e-08
35.5,35.8845,0.00095,3.78843e+01,3.78840e+01,3.78839e+01,3.78840e+01,2.94050e-09,7.68900e-09,9.75860e-09,8.17411e-09
36.0,36.385,-0.00050,3.83846e+01,3.83846e+01,3.83849e+01,3.83850e+01,7.28501e-09,6.02504e-09,1.94709e-09,-4.32134e-10
36.5,36.8865,0.00095,3.88864e+01,3.88863e+01,3.88860e+01,3.88859e+01,1.60436e-09,4.04318e-09,8.39598e-09,1.08149e-08
37.0,37.3893,0.00220,3.93876e+01,3.93877e+01,3.93874e+01,3.93877e+01,2.90076e-08,2.70125e-08,3.17163e-08,2.64595e-08
37.5,37.8909,0.00140,3.98876e+01,3.98867e+01,3.98868e+01,3.98872e+01,5.55151e-08,6.93368e-08,6.78864e-08,6.19292e-08
38.0,38.3915,0.00095,4.03844e+01,4.03836e+01,4.03846e+01,4.03850e+01,1.18413e-07,1.31953e-07,1.15774e-07,1.07952e-07
38.5,38.8939,0.00265,4.08826e+01,4.08818e+01,4.08829e+01,4.08833e+01,1.87803e-07,2.01816e-07,1.83399e-07,1.76566e-07
39.0,39.3949,0.00050,4.13783e+01,4.13763e+01,4.13776e+01,4.13789e+01,2.76554e-07,3.09409e-07,2.88592e-07,2.66312e-07
39.5,39.895,0.00020,4.18715e+01,4.18692e+01,4.18711e+01,4.18723e+01,3.92089e-07,4.30028e-07,3.97856e-07,3.78622e-07
40.0,40.3964,0.00095,4.23637e+01,4.23612e+01,4.23634e+01,4.23648e+01,5.45695e-07,5.86417e-07,5.50202e-07,5.26715e-07
40.5,40.8981,0.00075,4.28549e+01,4.28495e+01,4.28532e+01,4.28555e+01,7.20378e-07,8.09878e-07,7.48904e-07,7.10184e-07
41.0,41.4009,0.00200,4.33423e+01,4.33361e+01,4.33417e+01,4.33430e+01,9.77564e-07,1.08069e-06,9.86129e-07,9.64681e-07
41.5,41.9016,0.00105,4.38241e+01,4.38143e+01,4.38233e+01,4.38228e+01,1.29263e-06,1.45570e-06,1.30589e-06,1.31405e-06
42.0,42.4036,0.00155,4.42992e+01,4.42874e+01,4.42991e+01,4.43002e+01,1.74100e-06,1.93699e-06,1.74130e-06,1.72452e-06
42.5,42.9044,0.00105,4.47652e+01,4.47493e+01,4.47648e+01,4.47640e+01,2.32048e-06,2.58562e-06,2.32808e-06,2.34022e-06
43.0,43.4069,0.00270,4.52189e+01,4.51947e+01,4.52187e+01,4.52142e+01,3.13406e-06,3.53799e-06,3.13692e-06,3.21230e-06
43.5,43.9036,-0.00195,4.56421e+01,4.56131e+01,4.56460e+01,4.56388e+01,4.35882e-06,4.84306e-06,4.29477e-06,4.41435e-06
44.0,44.4063,0.00110,4.60482e+01,4.59996e+01,4.60499e+01,4.60264e+01,5.97016e-06,6.78063e-06,5.94177e-06,6.33290e-06
44.5,44.9077,0.00085,4.63986e+01,4.63372e+01,4.64027e+01,4.63649e+01,8.48789e-06,9.51088e-06,8.41930e-06,9.04824e-06
45.0,45.4091,0.00160,4.66914e+01,4.66132e+01,4.66927e+01,4.66547e+01,1.19650e-05,1.32679e-05,1.19428e-05,1.25758e-05
