HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,35.3793,0.00220,3.73782e+01,3.73783e+01,3.73783e+01,3.73783e+01,1.75469e-08,1.72042e-08,1.73698e-08,1.71612e-08
35.5,35.8813,0.00035,3.78806e+01,3.78805e+01,3.78806e+01,3.78806e+01,1.21511e-08,1.28365e-08,1.24623e-08,1.24176e-08
36.0,36.3827,0.00025,3.83820e+01,3.83821e+01,3.83820e+01,3.83820e+01,1.17239e-08,9.75198e-09,1.19838e-08,1.12769e-08
36.5,36.8837,0.00025,3.88830e+01,3.88831e+01,3.88830e+01,3.88830e+01,1.08894e-08,1.07504e-08,1.16593e-08,1.10898e-08
37.0,37.3855,0.00090,3.93836e+01,3.93835e+01,3.93833e+01,3.93838e+01,3.23339e-08,3.41568e-08,3.62297e-08,2.80291e-08
37.5,37.8862,-0.00020,3.98821e+01,3.98819e+01,3.98818e+01,3.98823e+01,6.75288e-08,7.09660e-08,7.37607e-08,6.54906e-08
38.0,38.3871,0.00015,4.03801e+01,4.03792e+01,4.03795e+01,4.03801e+01,1.17514e-07,1.32102e-07,1.26099e-07,1.16029e-07
38.5,38.8888,0.00055,4.08775e+01,4.08761e+01,4.08771e+01,4.08779e+01,1.87622e-07,2.11439e-07,1.95372e-07,1.81395e-07
39.0,39.39,0.00045,4.13732e+01,4.13711e+01,4.13726e+01,4.13737e+01,2.80029e-07,3.14623e-07,2.89692e-07,2.71428e-07
39.5,39.8913,0.00070,4.18678e+01,4.18650e+01,4.18670e+01,4.18683e+01,3.91427e-07,4.39265e-07,4.05656e-07,3.84203e-07
40.0,40.3928,0.00090,4.23600e+01,4.23568e+01,4.23594e+01,4.23615e+01,5.47080e-07,6.00427e-07,5.56888e-07,5.21599e-07
40.5,40.8932,0.00010,4.28491e+01,4.28444e+01,4.28482e+01,4.28502e+01,7.35458e-07,8.13742e-07,7.49399e-07,7.16022e-07
41.0,41.3949,0.00090,4.33363e+01,4.33299e+01,4.33359e+01,4.33369e+01,9.76523e-07,1.08317e-06,9.83646e-07,9.66579e-07
41.5,41.8959,-0.00030,4.38182e+01,4.38087e+01,4.38163e+01,4.38185e+01,1.29611e-06,1.45416e-06,1.32680e-06,1.28995e-06
42.0,42.3978,-0.00000,4.42938e+01,4.42825e+01,4.42930e+01,4.42939e+01,1.73336e-06,1.92173e-06,1.74744e-06,1.73228e-06
42.5,42.8993,0.00070,4.47600e+01,4.47447e+01,4.47588e+01,4.47588e+01,2.32185e-06,2.57773e-06,2.34210e-06,2.34214e-06
43.0,43.4011,0.00070,4.52133e+01,4.51903e+01,4.52120e+01,4.52086e+01,3.13102e-06,3.51444e-06,3.15302e-06,3.20840e-06
43.5,43.9008,-0.00085,4.56431e+01,4.56109e+01,4.56450e+01,4.56359e+01,4.29584e-06,4.83332e-06,4.26504e-06,4.41564e-06
44.0,44.4013,-0.00005,4.60452e+01,4.59967e+01,4.60429e+01,4.60237e+01,5.93607e-06,6.74493e-06,5.97451e-06,6.29543e-06
44.5,44.9035,0.00105,4.64009e+01,4.63374e+01,4.63987e+01,4.63642e+01,8.37911e-06,9.43746e-06,8.41555e-06,8.99013e-06
45.0,45.4051,0.00155,4.66927e+01,4.66148e+01,4.66949e+01,4.66458e+01,1.18768e-05,1.31754e-05,1.18403e-05,1.26580e-05
