HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
38.0,37.3969,0.00200,3.93951e+01,3.93947e+01,3.93960e+01,3.93954e+01,2.96036e-08,3.69648e-08,1.55667e-08,2.43982e-08
38.0,37.3985,0.00070,3.93971e+01,3.93966e+01,3.93968e+01,3.93968e+01,2.35935e-08,3.24448e-08,2.86798e-08,2.76665e-08
38.0,37.3996,0.00095,3.93983e+01,3.93980e+01,3.93983e+01,3.93978e+01,2.13981e-08,2.64347e-08,2.14974e-08,3.07560e-08
38.0,37.3995,-0.00050,3.93986e+01,3.93978e+01,3.93979e+01,3.93977e+01,1.54475e-08,2.87791e-08,2.72095e-08,2.98023e-08
38.0,37.4016,0.00105,3.94003e+01,3.93994e+01,3.94000e+01,3.94005e+01,2.20935e-08,3.68953e-08,2.72195e-08,1.85966e-08
38.0,37.4002,-0.00040,3.93989e+01,3.93988e+01,3.93990e+01,3.93987e+01,2.09411e-08,2.39412e-08,1.96596e-08,2.46763e-08
38.0,37.4012,-0.00120,3.93999e+01,3.94002e+01,3.94000e+01,3.93998e+01,2.20935e-08,1.63317e-08,2.02358e-08,2.34743e-08
38.0,37.403,0.00085,3.94020e+01,3.94014e+01,3.94022e+01,3.94019e+01,1.68284e-08,2.65737e-08,1.33415e-08,1.85172e-08
38.0,37.4018,-0.00020,3.94005e+01,3.94003e+01,3.94007e+01,3.94003e+01,2.19047e-08,2.52227e-08,1.81099e-08,2.53121e-08
38.0,37.4033,0.00100,3.94018e+01,3.94017e+01,3.94026e+01,3.94019e+01,2.47856e-08,2.70605e-08,1.23680e-08,2.41101e-08
