HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
38.0,37.4011,0.00245,3.94000e+01,3.93995e+01,3.93996e+01,3.93999e+01,1.89245e-08,2.68817e-08,2.57492e-08,2.01364e-08
38.0,37.4019,0.00125,3.94004e+01,3.94002e+01,3.94007e+01,3.94003e+01,2.52326e-08,2.81334e-08,2.00868e-08,2.73089e-08
38.0,37.4016,-0.00070,3.93999e+01,3.94004e+01,3.94003e+01,3.94004e+01,2.76764e-08,2.05239e-08,2.15570e-08,1.92523e-08
38.0,37.4034,0.00070,3.94022e+01,3.94018e+01,3.94026e+01,3.94020e+01,1.98881e-08,2.59678e-08,1.31528e-08,2.28484e-08
38.0,37.4037,0.00020,3.94022e+01,3.94025e+01,3.94026e+01,3.94023e+01,2.43088e-08,2.02457e-08,1.89642e-08,2.40405e-08
38.0,37.4041,0.00060,3.94035e+01,3.94031e+01,3.94024e+01,3.94029e+01,9.62615e-09,1.65800e-08,2.77857e-08,1.99179e-08
38.0,37.4038,-0.00135,3.94025e+01,3.94028e+01,3.94017e+01,3.94024e+01,2.24710e-08,1.72059e-08,3.46204e-08,2.31167e-08
38.0,37.4034,-0.00150,3.94021e+01,3.94022e+01,3.94024e+01,3.94021e+01,2.22425e-08,2.01364e-08,1.67986e-08,2.16166e-08
38.0,37.405,0.00015,3.94035e+01,3.94037e+01,3.94036e+01,3.94034e+01,2.44280e-08,2.22921e-08,2.34743e-08,2.74380e-08
38.0,37.4062,0.00095,3.94050e+01,3.94043e+01,3.94049e+01,3.94044e+01,1.97887e-08,3.13024e-08,2.24411e-08,3.07063e-08
