HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,34.3845,0.00655,3.63842e+01,3.63845e+01,3.63845e+01,3.63845e+01,4.91407e-09,-3.34448e-10,-2.05305e-10,-3.54316e-10
35.5,34.8897,0.00330,3.68899e+01,3.68898e+01,3.68896e+01,3.68901e+01,-2.54644e-09,-1.38084e-09,9.86788e-10,-6.51015e-09
36.0,35.3941,0.00335,3.73939e+01,3.73943e+01,3.73943e+01,3.73938e+01,3.62926e-09,-3.36932e-09,-2.56134e-09,5.46045e-09
36.5,35.9005,0.00525,3.79004e+01,3.79002e+01,3.79004e+01,3.79000e+01,1.60436e-09,4.86606e-09,1.55965e-09,7.51846e-09
37.0,36.4044,0.00440,3.84041e+01,3.84040e+01,3.84040e+01,3.84046e+01,4.50843e-09,6.11113e-09,6.55982e-09,-2.89083e-09
37.5,36.9101,0.00580,3.89100e+01,3.89100e+01,3.89098e+01,3.89098e+01,2.00835e-09,1.36263e-09,5.55813e-09,4.52499e-09
38.0,37.4149,0.00420,3.94136e+01,3.94132e+01,3.94133e+01,3.94132e+01,2.10322e-08,2.83702e-08,2.66184e-08,2.82973e-08
38.5,37.9204,0.00570,3.99169e+01,3.99161e+01,3.99168e+01,3.99164e+01,5.89357e-08,7.15935e-08,6.08448e-08,6.66231e-08
39.0,38.4265,0.00560,4.04197e+01,4.04189e+01,4.04197e+01,4.04193e+01,1.13433e-07,1.25953e-07,1.13149e-07,1.19754e-07
39.5,38.9292,0.00335,4.09179e+01,4.09158e+01,4.09178e+01,4.09170e+01,1.88592e-07,2.23744e-07,1.90086e-07,2.03149e-07
40.0,39.4346,0.00540,4.14173e+01,4.14152e+01,4.14177e+01,4.14171e+01,2.88208e-07,3.23564e-07,2.81139e-07,2.92010e-07
40.5,39.9389,0.00560,4.19147e+01,4.19115e+01,4.19149e+01,4.19140e+01,4.03384e-07,4.55952e-07,4.00139e-07,4.15675e-07
41.0,40.4429,0.00395,4.24091e+01,4.24055e+01,4.24093e+01,4.24092e+01,5.63469e-07,6.22971e-07,5.60948e-07,5.61999e-07
41.5,40.9486,0.00355,4.29024e+01,4.28980e+01,4.29031e+01,4.29028e+01,7.69855e-07,8.42823e-07,7.59274e-07,7.63517e-07
42.0,41.4527,0.00320,4.33922e+01,4.33841e+01,4.33925e+01,4.33918e+01,1.00912e-06,1.14373e-06,1.00330e-06,1.01451e-06
42.5,41.9574,0.00430,4.38759e+01,4.38659e+01,4.38760e+01,4.38767e+01,1.35842e-06,1.52580e-06,1.35759e-06,1.34567e-06
43.0,42.4626,0.00405,4.43529e+01,4.43402e+01,4.43534e+01,4.43547e+01,1.82861e-06,2.04051e-06,1.82129e-06,1.79855e-06
43.5,42.9634,0.00115,4.48150e+01,4.47986e+01,4.48136e+01,4.48161e+01,2.47406e-06,2.74693e-06,2.49725e-06,2.45554e-06
44.0,43.468,0.00380,4.52676e+01,4.52402e+01,4.52601e+01,4.52689e+01,3.34128e-06,3.79808e-06,3.46629e-06,3.31983e-06
44.5,43.9729,0.00305,4.56966e+01,4.56592e+01,4.56823e+01,4.57012e+01,4.60548e-06,5.22969e-06,4.84376e-06,4.52885e-06
45.0,44.4767,0.00210,4.60866e+01,4.60357e+01,4.60678e+01,4.60915e+01,6.50285e-06,7.35159e-06,6.81654e-06,6.42211e-06
