HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
38.0,37.3906,0.00340,3.93891e+01,3.93891e+01,3.93893e+01,3.93885e+01,2.47459e-08,2.51532e-08,2.16961e-08,3.51965e-08
38.0,37.3932,0.00210,3.93917e+01,3.93918e+01,3.93915e+01,3.93917e+01,2.53320e-08,2.39511e-08,2.79446e-08,2.44776e-08
38.0,37.3944,0.00060,3.93928e+01,3.93925e+01,3.93928e+01,3.93930e+01,2.60373e-08,3.18885e-08,2.69413e-08,2.33154e-08
38.0,37.3948,0.00115,3.93932e+01,3.93933e+01,3.93932e+01,3.93930e+01,2.61267e-08,2.54412e-08,2.73089e-08,3.06368e-08
38.0,37.3957,0.00040,3.93945e+01,3.93944e+01,3.93942e+01,3.93942e+01,1.96199e-08,2.09014e-08,2.54114e-08,2.45174e-08
38.0,37.3984,0.00300,3.93971e+01,3.93970e+01,3.93969e+01,3.93968e+01,2.15570e-08,2.39809e-08,2.52922e-08,2.58585e-08
38.0,37.3965,0.00025,3.93949e+01,3.93946e+01,3.93953e+01,3.93952e+01,2.72691e-08,3.12428e-08,2.00570e-08,2.23120e-08
38.0,37.3983,0.00085,3.93974e+01,3.93963e+01,3.93970e+01,3.93968e+01,1.54575e-08,3.38256e-08,2.14477e-08,2.44280e-08
38.0,37.3984,0.00080,3.93971e+01,3.93974e+01,3.93974e+01,3.93970e+01,2.09212e-08,1.72357e-08,1.62224e-08,2.28782e-08
38.0,37.3987,-0.00005,3.93976e+01,3.93970e+01,3.93972e+01,3.93975e+01,1.81099e-08,2.83519e-08,2.55307e-08,2.07623e-08
