HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.0,37.1212,0.00205,3.91200e+01,3.91201e+01,3.91200e+01,3.91201e+01,2.02258e-08,1.83483e-08,1.93616e-08,1.89245e-08
37.0,37.1228,0.00100,3.91218e+01,3.91220e+01,3.91220e+01,3.91219e+01,1.70966e-08,1.28746e-08,1.31925e-08,1.53780e-08
37.0,37.1229,-0.00030,3.91220e+01,3.91220e+01,3.91222e+01,3.91221e+01,1.51793e-08,1.57456e-08,1.11262e-08,1.38779e-08
37.0,37.1233,-0.00025,3.91226e+01,3.91223e+01,3.91225e+01,3.91227e+01,1.24276e-08,1.68582e-08,1.31428e-08,1.06494e-08
37.0,37.1242,0.00055,3.91235e+01,3.91235e+01,3.91236e+01,3.91234e+01,1.20699e-08,1.19905e-08,9.54668e-09,1.30634e-08
37.0,37.1237,-0.00010,3.91229e+01,3.91229e+01,3.91231e+01,3.91231e+01,1.31925e-08,1.36892e-08,1.07884e-08,9.30826e-09
37.0,37.1239,0.00015,3.91231e+01,3.91230e+01,3.91234e+01,3.91232e+01,1.36693e-08,1.49310e-08,7.72874e-09,1.23680e-08
37.0,37.1245,0.00045,3.91238e+01,3.91239e+01,3.91239e+01,3.91240e+01,1.14441e-08,9.67582e-09,1.07487e-08,7.91748e-09
37.0,37.1237,-0.00035,3.91229e+01,3.91230e+01,3.91231e+01,3.91230e+01,1.37289e-08,1.16428e-08,1.01030e-08,1.21494e-08
37.0,37.1245,0.00050,3.91239e+01,3.91239e+01,3.91239e+01,3.91238e+01,1.03315e-08,9.85463e-09,9.87450e-09,1.08679e-08
