HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,35.1257,-0.00020,3.71248e+01,3.71248e+01,3.71248e+01,3.71248e+01,1.53085e-08,1.54409e-08,1.48018e-08,1.48680e-08
35.5,35.6248,-0.00230,3.76241e+01,3.76241e+01,3.76241e+01,3.76241e+01,1.19706e-08,1.10947e-08,1.19358e-08,1.10881e-08
36.0,36.1225,-0.00315,3.81218e+01,3.81219e+01,3.81220e+01,3.81219e+01,1.15832e-08,1.05004e-08,8.41916e-09,1.03033e-08
36.5,36.6212,-0.00260,3.86206e+01,3.86206e+01,3.86208e+01,3.86207e+01,9.30329e-09,9.17249e-09,7.26680e-09,8.38439e-09
37.0,37.1187,-0.00370,3.91177e+01,3.91178e+01,3.91178e+01,3.91178e+01,1.66198e-08,1.53813e-08,1.49889e-08,1.41743e-08
37.5,37.6187,-0.00160,3.96160e+01,3.96161e+01,3.96160e+01,3.96160e+01,4.46273e-08,4.30826e-08,4.54966e-08,4.55760e-08
38.0,38.1165,-0.00235,4.01113e+01,4.01114e+01,4.01109e+01,4.01112e+01,8.73341e-08,8.51668e-08,9.36058e-08,8.83854e-08
38.5,38.6147,-0.00255,4.06062e+01,4.06063e+01,4.06051e+01,4.06056e+01,1.42477e-07,1.40816e-07,1.59452e-07,1.52371e-07
39.0,39.1129,-0.00240,4.10996e+01,4.10999e+01,4.10981e+01,4.10994e+01,2.21983e-07,2.16901e-07,2.46248e-07,2.25878e-07
39.5,39.6115,-0.00205,4.15922e+01,4.15927e+01,4.15900e+01,4.15915e+01,3.21916e-07,3.13522e-07,3.57638e-07,3.33152e-07
40.0,40.1086,-0.00315,4.20819e+01,4.20828e+01,4.20788e+01,4.20813e+01,4.45212e-07,4.30682e-07,4.96596e-07,4.54881e-07
40.5,40.6072,-0.00295,4.25708e+01,4.25717e+01,4.25665e+01,4.25703e+01,6.06976e-07,5.91844e-07,6.79309e-07,6.15794e-07
41.0,41.1061,-0.00135,4.30570e+01,4.30579e+01,4.30518e+01,4.30569e+01,8.18398e-07,8.03954e-07,9.05610e-07,8.19695e-07
41.5,41.6043,-0.00200,4.35393e+01,4.35410e+01,4.35317e+01,4.35384e+01,1.08304e-06,1.05586e-06,1.21100e-06,1.09916e-06
42.0,42.1018,-0.00295,4.40155e+01,4.40157e+01,4.40058e+01,4.40153e+01,1.43886e-06,1.43526e-06,1.60093e-06,1.44213e-06
42.5,42.6008,-0.00170,4.44864e+01,4.44849e+01,4.44716e+01,4.44865e+01,1.90705e-06,1.93208e-06,2.15431e-06,1.90606e-06
43.0,43.0979,-0.00280,4.49447e+01,4.49423e+01,4.49246e+01,4.49451e+01,2.55444e-06,2.59355e-06,2.88985e-06,2.54761e-06
43.5,43.5955,-0.00345,4.53880e+01,4.53826e+01,4.53602e+01,4.53874e+01,3.45966e-06,3.54990e-06,3.92262e-06,3.46963e-06
44.0,44.0929,-0.00245,4.58062e+01,4.57960e+01,4.57715e+01,4.58072e+01,4.77926e-06,4.95035e-06,5.35742e-06,4.76252e-06
44.5,44.5918,-0.00170,4.61900e+01,4.61713e+01,4.61375e+01,4.61946e+01,6.69812e-06,7.01082e-06,7.57418e-06,6.62199e-06
45.0,45.0901,-0.00180,4.65282e+01,4.64936e+01,4.64604e+01,4.65292e+01,9.36707e-06,9.94375e-06,1.04972e-05,9.35078e-06
