HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.0,37.1231,0.00170,3.91223e+01,3.91221e+01,3.91222e+01,3.91221e+01,1.37289e-08,1.60535e-08,1.44442e-08,1.61827e-08
37.0,37.1242,0.00025,3.91235e+01,3.91235e+01,3.91234e+01,3.91231e+01,1.12355e-08,1.24971e-08,1.28746e-08,1.87556e-08
37.0,37.1239,-0.00005,3.91231e+01,3.91232e+01,3.91231e+01,3.91231e+01,1.31230e-08,1.18514e-08,1.25666e-08,1.39972e-08
37.0,37.1246,0.00045,3.91238e+01,3.91239e+01,3.91241e+01,3.91236e+01,1.35303e-08,1.18514e-08,7.68900e-09,1.59442e-08
37.0,37.1255,0.00070,3.91248e+01,3.91246e+01,3.91248e+01,3.91249e+01,1.19805e-08,1.42256e-08,1.21891e-08,1.03116e-08
37.0,37.1255,0.00070,3.91248e+01,3.91247e+01,3.91248e+01,3.91247e+01,1.09673e-08,1.25468e-08,1.09573e-08,1.26561e-08
37.0,37.1258,0.00000,3.91249e+01,3.91249e+01,3.91251e+01,3.91252e+01,1.50800e-08,1.43150e-08,1.12653e-08,1.04209e-08
37.0,37.1258,-0.00010,3.91249e+01,3.91251e+01,3.91252e+01,3.91249e+01,1.55270e-08,1.22190e-08,9.92417e-09,1.57555e-08
37.0,37.1253,-0.00065,3.91247e+01,3.91244e+01,3.91248e+01,3.91248e+01,9.36786e-09,1.48018e-08,8.73208e-09,8.97050e-09
37.0,37.1259,0.00005,3.91255e+01,3.91256e+01,3.91253e+01,3.91254e+01,6.48697e-09,4.77831e-09,1.04010e-08,8.46386e-09
