HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,35.1285,-0.00065,3.71280e+01,3.71283e+01,3.71281e+01,3.71282e+01,7.83801e-09,3.49184e-09,6.39757e-09,5.76509e-09
35.5,35.6278,-0.00290,3.76274e+01,3.76274e+01,3.76276e+01,3.76274e+01,6.20716e-09,7.25190e-09,3.77496e-09,7.00189e-09
36.0,36.126,-0.00285,3.81256e+01,3.81257e+01,3.81256e+01,3.81258e+01,6.67241e-09,5.24686e-09,7.15752e-09,2.89910e-09
36.5,36.6247,-0.00225,3.86246e+01,3.86242e+01,3.86244e+01,3.86244e+01,1.04308e-09,9.08971e-09,4.88593e-09,4.56141e-09
37.0,37.1228,-0.00250,3.91221e+01,3.91219e+01,3.91220e+01,3.91220e+01,1.21080e-08,1.44541e-08,1.40684e-08,1.33084e-08
37.5,37.6216,-0.00145,3.96193e+01,3.96191e+01,3.96191e+01,3.96192e+01,3.84400e-08,4.10742e-08,4.14600e-08,4.05030e-08
38.0,38.1193,-0.00200,4.01141e+01,4.01144e+01,4.01137e+01,4.01144e+01,8.63522e-08,8.10060e-08,9.34203e-08,8.11070e-08
38.5,38.6173,-0.00210,4.06088e+01,4.06084e+01,4.06077e+01,4.06086e+01,1.41184e-07,1.47776e-07,1.59646e-07,1.44405e-07
39.0,39.1169,-0.00160,4.11039e+01,4.11038e+01,4.11019e+01,4.11030e+01,2.16949e-07,2.18858e-07,2.49866e-07,2.31836e-07
39.5,39.6149,-0.00160,4.15955e+01,4.15958e+01,4.15936e+01,4.15952e+01,3.22716e-07,3.17934e-07,3.54257e-07,3.27743e-07
40.0,40.1125,-0.00250,4.20859e+01,4.20859e+01,4.20827e+01,4.20849e+01,4.43235e-07,4.43480e-07,4.96752e-07,4.59348e-07
40.5,40.6092,-0.00270,4.25729e+01,4.25729e+01,4.25686e+01,4.25722e+01,6.05767e-07,6.05297e-07,6.76519e-07,6.17125e-07
41.0,41.1084,-0.00195,4.30594e+01,4.30595e+01,4.30537e+01,4.30591e+01,8.17084e-07,8.15575e-07,9.11216e-07,8.22643e-07
41.5,41.6075,-0.00130,4.35426e+01,4.35424e+01,4.35351e+01,4.35420e+01,1.08217e-06,1.08486e-06,1.20669e-06,1.09239e-06
42.0,42.1042,-0.00295,4.40181e+01,4.40162e+01,4.40075e+01,4.40176e+01,1.43492e-06,1.46705e-06,1.61265e-06,1.44315e-06
42.5,42.6032,-0.00240,4.44886e+01,4.44859e+01,4.44735e+01,4.44875e+01,1.91119e-06,1.95598e-06,2.16202e-06,1.92810e-06
43.0,43.1028,-0.00080,4.49472e+01,4.49432e+01,4.49286e+01,4.49477e+01,2.59386e-06,2.66066e-06,2.90330e-06,2.58556e-06
43.5,43.5983,-0.00370,4.53888e+01,4.53791e+01,4.53628e+01,4.53897e+01,3.49316e-06,3.65467e-06,3.92536e-06,3.47732e-06
44.0,44.096,-0.00245,4.58097e+01,4.57889e+01,4.57741e+01,4.58090e+01,4.77206e-06,5.12038e-06,5.36628e-06,4.78376e-06
44.5,44.5942,-0.00270,4.61950e+01,4.61685e+01,4.61434e+01,4.61925e+01,6.65504e-06,7.09712e-06,7.51452e-06,6.69673e-06
45.0,45.0925,-0.00210,4.65292e+01,4.64889e+01,4.64604e+01,4.65329e+01,9.39123e-06,1.00631e-05,1.05380e-05,9.32821e-06
