HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.0,37.1258,0.00195,3.91249e+01,3.91247e+01,3.91252e+01,3.91251e+01,1.55866e-08,1.81695e-08,1.00831e-08,1.12057e-08
37.0,37.1266,0.00160,3.91259e+01,3.91259e+01,3.91258e+01,3.91258e+01,1.23481e-08,1.23382e-08,1.26759e-08,1.29739e-08
37.0,37.1256,-0.00005,3.91250e+01,3.91248e+01,3.91252e+01,3.91249e+01,9.85463e-09,1.26064e-08,6.25849e-09,1.17620e-08
37.0,37.127,0.00090,3.91265e+01,3.91265e+01,3.91263e+01,3.91264e+01,7.69893e-09,8.73208e-09,1.09673e-08,1.07090e-08
37.0,37.1272,0.00115,3.91264e+01,3.91263e+01,3.91269e+01,3.91267e+01,1.32620e-08,1.54773e-08,5.40415e-09,8.24531e-09
37.0,37.1269,0.00040,3.91264e+01,3.91261e+01,3.91262e+01,3.91261e+01,8.34465e-09,1.36991e-08,1.23878e-08,1.27157e-08
37.0,37.1266,-0.00005,3.91258e+01,3.91259e+01,3.91258e+01,3.91261e+01,1.26958e-08,1.22984e-08,1.40766e-08,9.07977e-09
37.0,37.1268,0.00075,3.91265e+01,3.91262e+01,3.91263e+01,3.91260e+01,5.79158e-09,9.51687e-09,8.38439e-09,1.27057e-08
37.0,37.1265,-0.00030,3.91259e+01,3.91258e+01,3.91259e+01,3.91258e+01,9.51687e-09,1.19905e-08,9.96391e-09,1.10269e-08
37.0,37.1266,0.00055,3.91260e+01,3.91260e+01,3.91258e+01,3.91258e+01,9.72549e-09,1.08182e-08,1.37389e-08,1.36693e-08
