HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.1306,-0.00095,3.71304e+01,3.71305e+01,3.71304e+01,3.71301e+01,3.69549e-09,9.38773e-10,3.98689e-09,7.51184e-09
35.5,35.6299,-0.00230,3.76296e+01,3.76299e+01,3.76298e+01,3.76298e+01,4.75016e-09,3.84119e-10,1.50667e-09,1.49839e-09
36.0,36.1271,-0.00325,3.81268e+01,3.81270e+01,3.81271e+01,3.81271e+01,4.61770e-09,1.83450e-09,-5.66244e-10,-4.96705e-11
36.5,36.6256,-0.00280,3.86257e+01,3.86254e+01,3.86256e+01,3.86256e+01,-2.27325e-09,3.50840e-09,7.79827e-10,-8.14597e-10
37.0,37.1239,-0.00230,3.91233e+01,3.91232e+01,3.91239e+01,3.91233e+01,9.81655e-09,1.15136e-08,3.90742e-10,9.65595e-09
37.5,37.622,-0.00355,3.96195e+01,3.96198e+01,3.96199e+01,3.96193e+01,4.18027e-08,3.71751e-08,3.41899e-08,4.43111e-08
38.0,38.1208,-0.00240,4.01159e+01,4.01164e+01,4.01155e+01,4.01156e+01,8.15855e-08,7.31101e-08,8.78241e-08,8.63920e-08
38.5,38.6193,-0.00220,4.06109e+01,4.06110e+01,4.06101e+01,4.06103e+01,1.40308e-07,1.39170e-07,1.53386e-07,1.50470e-07
39.0,39.117,-0.00235,4.11036e+01,4.11042e+01,4.11022e+01,4.11032e+01,2.23150e-07,2.14035e-07,2.46151e-07,2.30581e-07
39.5,39.6166,-0.00180,4.15973e+01,4.15977e+01,4.15953e+01,4.15968e+01,3.22352e-07,3.15535e-07,3.55408e-07,3.30004e-07
40.0,40.1136,-0.00210,4.20873e+01,4.20875e+01,4.20838e+01,4.20859e+01,4.38958e-07,4.34599e-07,4.96527e-07,4.61211e-07
40.5,40.6123,-0.00190,4.25757e+01,4.25765e+01,4.25714e+01,4.25754e+01,6.10651e-07,5.97520e-07,6.81251e-07,6.15059e-07
41.0,41.1097,-0.00220,4.30607e+01,4.30610e+01,4.30549e+01,4.30603e+01,8.17158e-07,8.11126e-07,9.13820e-07,8.23086e-07
41.5,41.6091,-0.00200,4.35441e+01,4.35440e+01,4.35361e+01,4.35430e+01,1.08428e-06,1.08599e-06,1.21712e-06,1.10257e-06
42.0,42.1066,-0.00275,4.40201e+01,4.40204e+01,4.40096e+01,4.40195e+01,1.44202e-06,1.43624e-06,1.61645e-06,1.45230e-06
42.5,42.6054,-0.00140,4.44904e+01,4.44888e+01,4.44753e+01,4.44892e+01,1.91635e-06,1.94327e-06,2.16878e-06,1.93715e-06
43.0,43.1037,-0.00190,4.49482e+01,4.49473e+01,4.49305e+01,4.49480e+01,2.59214e-06,2.60665e-06,2.88718e-06,2.59624e-06
43.5,43.5994,-0.00365,4.53889e+01,4.53882e+01,4.53643e+01,4.53891e+01,3.50934e-06,3.52123e-06,3.91889e-06,3.50620e-06
44.0,44.0982,-0.00175,4.58113e+01,4.58020e+01,4.57716e+01,4.58098e+01,4.78256e-06,4.93740e-06,5.44544e-06,4.80706e-06
44.5,44.5956,-0.00260,4.61918e+01,4.61772e+01,4.61465e+01,4.61939e+01,6.73162e-06,6.97592e-06,7.48749e-06,6.69743e-06
45.0,45.0932,-0.00255,4.65288e+01,4.64946e+01,4.64656e+01,4.65336e+01,9.40832e-06,9.97938e-06,1.04619e-05,9.32950e-06
