HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
38.0,37.4626,0.00230,3.94608e+01,3.94610e+01,3.94607e+01,3.94608e+01,3.01003e-08,2.67625e-08,3.24349e-08,3.07858e-08
38.0,37.4626,0.00120,3.94612e+01,3.94610e+01,3.94609e+01,3.94609e+01,2.40604e-08,2.71698e-08,2.80837e-08,2.88586e-08
38.0,37.4625,-0.00045,3.94610e+01,3.94609e+01,3.94606e+01,3.94608e+01,2.54512e-08,2.69016e-08,3.24051e-08,2.77559e-08
38.0,37.4639,0.00110,3.94623e+01,3.94626e+01,3.94622e+01,3.94621e+01,2.66631e-08,2.20537e-08,2.89182e-08,3.08057e-08
38.0,37.4629,-0.00035,3.94616e+01,3.94613e+01,3.94612e+01,3.94617e+01,2.19941e-08,2.70903e-08,2.86301e-08,1.93318e-08
38.0,37.4632,-0.00060,3.94622e+01,3.94616e+01,3.94619e+01,3.94614e+01,1.71065e-08,2.60572e-08,2.21531e-08,2.93652e-08
38.0,37.462,-0.00085,3.94608e+01,3.94606e+01,3.94603e+01,3.94604e+01,2.01066e-08,2.33650e-08,2.79943e-08,2.60472e-08
38.0,37.462,-0.00035,3.94606e+01,3.94603e+01,3.94603e+01,3.94605e+01,2.35240e-08,2.90275e-08,2.84910e-08,2.43882e-08
38.0,37.4638,0.00135,3.94624e+01,3.94621e+01,3.94621e+01,3.94622e+01,2.29776e-08,2.75970e-08,2.78850e-08,2.70406e-08
38.0,37.4644,0.00125,3.94628e+01,3.94627e+01,3.94627e+01,3.94628e+01,2.62856e-08,2.80738e-08,2.84016e-08,2.73089e-08
