HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,34.4523,0.00205,3.64515e+01,3.64516e+01,3.64517e+01,3.64517e+01,1.26859e-08,1.20981e-08,1.02272e-08,1.07702e-08
35.5,34.9544,0.00155,3.69538e+01,3.69539e+01,3.69537e+01,3.69539e+01,1.06378e-08,8.16252e-09,1.08447e-08,9.00527e-09
36.0,35.4555,0.00050,3.74550e+01,3.74550e+01,3.74551e+01,3.74550e+01,8.22544e-09,8.22047e-09,6.91745e-09,8.34299e-09
36.5,35.9561,0.00015,3.79558e+01,3.79556e+01,3.79559e+01,3.79557e+01,5.01672e-09,7.60456e-09,4.02166e-09,6.54327e-09
37.0,36.4577,0.00050,3.84573e+01,3.84573e+01,3.84573e+01,3.84573e+01,5.96709e-09,6.33796e-09,6.26842e-09,6.65585e-09
37.5,36.9596,0.00085,3.89589e+01,3.89589e+01,3.89589e+01,3.89589e+01,1.11030e-08,1.15434e-08,1.12289e-08,1.12769e-08
38.0,37.4602,0.00015,3.94586e+01,3.94586e+01,3.94584e+01,3.94587e+01,2.64347e-08,2.66019e-08,2.98801e-08,2.46896e-08
38.5,37.9614,-0.00005,3.99581e+01,3.99579e+01,3.99578e+01,3.99579e+01,5.50416e-08,5.75599e-08,6.03414e-08,5.77122e-08
39.0,38.4623,0.00060,4.04565e+01,4.04562e+01,4.04559e+01,4.04561e+01,9.63575e-08,1.01667e-07,1.06679e-07,1.03652e-07
39.5,38.9638,0.00055,4.09547e+01,4.09548e+01,4.09535e+01,4.09543e+01,1.51717e-07,1.50181e-07,1.71123e-07,1.58603e-07
40.0,39.4644,0.00070,4.14514e+01,4.14514e+01,4.14495e+01,4.14507e+01,2.17035e-07,2.17193e-07,2.47904e-07,2.27685e-07
40.5,39.9655,0.00085,4.19473e+01,4.19471e+01,4.19447e+01,4.19464e+01,3.03798e-07,3.07355e-07,3.46919e-07,3.18704e-07
41.0,40.466,0.00145,4.24410e+01,4.24406e+01,4.24372e+01,4.24400e+01,4.17074e-07,4.23153e-07,4.79725e-07,4.32751e-07
41.5,40.9681,0.00150,4.29334e+01,4.29334e+01,4.29292e+01,4.29327e+01,5.78816e-07,5.78324e-07,6.47914e-07,5.90255e-07
42.0,41.4691,0.00095,4.34225e+01,4.34227e+01,4.34168e+01,4.34217e+01,7.77319e-07,7.72773e-07,8.72514e-07,7.90694e-07
42.5,41.9692,0.00090,4.39052e+01,4.39062e+01,4.38985e+01,4.39052e+01,1.06772e-06,1.04978e-06,1.17852e-06,1.06679e-06
43.0,42.4706,0.00100,4.43839e+01,4.43871e+01,4.43751e+01,4.43847e+01,1.44597e-06,1.39285e-06,1.59143e-06,1.43142e-06
43.5,42.9705,-0.00150,4.48517e+01,4.48569e+01,4.48402e+01,4.48535e+01,1.97980e-06,1.89427e-06,2.17294e-06,1.95112e-06
44.0,43.4714,0.00000,4.53031e+01,4.53148e+01,4.52909e+01,4.53098e+01,2.80491e-06,2.60996e-06,3.00937e-06,2.69423e-06
44.5,43.9724,0.00130,4.57302e+01,4.57506e+01,4.57169e+01,4.57430e+01,4.03726e-06,3.69768e-06,4.25898e-06,3.82380e-06
45.0,44.4729,0.00070,4.61173e+01,4.61509e+01,4.61079e+01,4.61386e+01,5.92870e-06,5.36743e-06,6.08414e-06,5.57274e-06
