HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,34.4535,0.00190,3.64533e+01,3.64533e+01,3.64532e+01,3.64533e+01,3.71867e-09,2.70208e-09,5.11441e-09,3.94715e-09
35.5,34.9556,0.00130,3.69555e+01,3.69554e+01,3.69556e+01,3.69554e+01,2.45538e-09,3.92894e-09,-3.92397e-10,3.49349e-09
36.0,35.4565,0.00015,3.74565e+01,3.74564e+01,3.74563e+01,3.74564e+01,-6.19226e-10,1.69873e-09,4.00841e-09,1.78152e-09
36.5,35.9573,0.00070,3.79571e+01,3.79572e+01,3.79575e+01,3.79574e+01,3.85443e-09,2.15736e-09,-3.22527e-09,-9.35462e-10
37.0,36.4588,0.00120,3.84585e+01,3.84586e+01,3.84586e+01,3.84588e+01,5.65913e-09,3.90079e-09,2.73022e-09,1.55634e-10
37.5,36.9603,0.00020,3.89598e+01,3.89600e+01,3.89598e+01,3.89598e+01,8.27346e-09,4.57135e-09,7.82311e-09,8.26021e-09
38.0,37.4613,0.00030,3.94595e+01,3.94601e+01,3.94597e+01,3.94598e+01,2.93073e-08,2.04593e-08,2.74562e-08,2.56830e-08
38.5,37.9616,0.00065,3.99589e+01,3.99583e+01,3.99579e+01,3.99582e+01,4.51571e-08,5.57883e-08,6.21577e-08,5.71890e-08
39.0,38.4626,-0.00040,4.04573e+01,4.04570e+01,4.04564e+01,4.04567e+01,8.87844e-08,9.32266e-08,1.03871e-07,9.80563e-08
39.5,38.9644,0.00105,4.09559e+01,4.09555e+01,4.09546e+01,4.09553e+01,1.41483e-07,1.47558e-07,1.62901e-07,1.51901e-07
40.0,39.4649,0.00045,4.14523e+01,4.14519e+01,4.14504e+01,4.14515e+01,2.10606e-07,2.17214e-07,2.41761e-07,2.23878e-07
40.5,39.9667,0.00110,4.19488e+01,4.19487e+01,4.19462e+01,4.19478e+01,2.98187e-07,2.99265e-07,3.41848e-07,3.15251e-07
41.0,40.468,0.00165,4.24434e+01,4.24429e+01,4.24400e+01,4.24418e+01,4.10845e-07,4.17741e-07,4.67325e-07,4.36528e-07
41.5,40.9695,0.00075,4.29351e+01,4.29356e+01,4.29310e+01,4.29341e+01,5.73489e-07,5.65549e-07,6.41071e-07,5.89321e-07
42.0,41.4695,0.00005,4.34235e+01,4.34234e+01,4.34173e+01,4.34227e+01,7.67257e-07,7.68663e-07,8.70359e-07,7.80637e-07
42.5,41.9711,0.00110,4.39082e+01,4.39085e+01,4.39013e+01,4.39075e+01,1.04780e-06,1.04301e-06,1.16432e-06,1.06089e-06
43.0,42.4718,0.00070,4.43862e+01,4.43883e+01,4.43761e+01,4.43873e+01,1.42667e-06,1.39142e-06,1.59491e-06,1.40839e-06
43.5,42.9708,-0.00105,4.48537e+01,4.48563e+01,4.48407e+01,4.48541e+01,1.95141e-06,1.90943e-06,2.16956e-06,1.94542e-06
44.0,43.4722,0.00075,4.53043e+01,4.53144e+01,4.52908e+01,4.53097e+01,2.79898e-06,2.63034e-06,3.02490e-06,2.70934e-06
44.5,43.9729,0.00040,4.57303e+01,4.57515e+01,4.57206e+01,4.57439e+01,4.04506e-06,3.69132e-06,4.20647e-06,3.81813e-06
45.0,44.4747,0.00040,4.61237e+01,4.61518e+01,4.61066e+01,4.61399e+01,5.85100e-06,5.38225e-06,6.13636e-06,5.58184e-06
