HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
38.0,37.4615,0.00055,3.94599e+01,3.94601e+01,3.94597e+01,3.94597e+01,2.68221e-08,2.37723e-08,2.93851e-08,3.01600e-08
38.0,37.4622,0.00050,3.94607e+01,3.94606e+01,3.94606e+01,3.94608e+01,2.56201e-08,2.65837e-08,2.61664e-08,2.39909e-08
38.0,37.4618,-0.00060,3.94604e+01,3.94602e+01,3.94600e+01,3.94603e+01,2.34544e-08,2.61168e-08,2.92162e-08,2.55704e-08
38.0,37.463,0.00035,3.94617e+01,3.94614e+01,3.94615e+01,3.94615e+01,2.13881e-08,2.62558e-08,2.51234e-08,2.42094e-08
38.0,37.4634,0.00030,3.94617e+01,3.94619e+01,3.94618e+01,3.94619e+01,2.78453e-08,2.53618e-08,2.63155e-08,2.47359e-08
38.0,37.4623,-0.00115,3.94608e+01,3.94609e+01,3.94606e+01,3.94609e+01,2.45472e-08,2.39412e-08,2.87592e-08,2.41399e-08
38.0,37.4624,-0.00070,3.94609e+01,3.94610e+01,3.94606e+01,3.94609e+01,2.44578e-08,2.32458e-08,2.99116e-08,2.45273e-08
38.0,37.4623,-0.00040,3.94610e+01,3.94608e+01,3.94607e+01,3.94610e+01,2.08914e-08,2.56002e-08,2.60373e-08,2.14179e-08
38.0,37.4629,0.00050,3.94616e+01,3.94613e+01,3.94613e+01,3.94614e+01,2.08914e-08,2.66433e-08,2.67625e-08,2.51333e-08
38.0,37.4635,0.00035,3.94620e+01,3.94621e+01,3.94620e+01,3.94619e+01,2.42988e-08,2.33253e-08,2.49346e-08,2.61962e-08
