HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
38.0,37.4617,0.00170,3.94600e+01,3.94602e+01,3.94598e+01,3.94599e+01,2.83221e-08,2.54711e-08,3.20574e-08,3.04480e-08
38.0,37.4619,0.00015,3.94603e+01,3.94604e+01,3.94602e+01,3.94602e+01,2.68221e-08,2.56797e-08,2.77261e-08,2.85208e-08
38.0,37.4627,0.00035,3.94612e+01,3.94613e+01,3.94611e+01,3.94612e+01,2.42094e-08,2.33948e-08,2.72095e-08,2.49247e-08
38.0,37.4625,-0.00045,3.94610e+01,3.94609e+01,3.94608e+01,3.94607e+01,2.48253e-08,2.67128e-08,2.80539e-08,2.95540e-08
38.0,37.4633,-0.00030,3.94617e+01,3.94620e+01,3.94618e+01,3.94613e+01,2.66035e-08,2.21829e-08,2.52326e-08,3.27031e-08
38.0,37.463,-0.00055,3.94616e+01,3.94617e+01,3.94616e+01,3.94614e+01,2.31763e-08,2.15868e-08,2.33849e-08,2.73585e-08
38.0,37.4627,-0.00035,3.94614e+01,3.94612e+01,3.94611e+01,3.94612e+01,2.23120e-08,2.42790e-08,2.58684e-08,2.50041e-08
38.0,37.4633,0.00145,3.94617e+01,3.94619e+01,3.94617e+01,3.94619e+01,2.67625e-08,2.36432e-08,2.60174e-08,2.27888e-08
38.0,37.463,0.00005,3.94615e+01,3.94612e+01,3.94614e+01,3.94616e+01,2.42690e-08,3.07659e-08,2.63850e-08,2.36531e-08
38.0,37.4625,-0.00030,3.94615e+01,3.94608e+01,3.94608e+01,3.94611e+01,1.68681e-08,2.77658e-08,2.81433e-08,2.26001e-08
