HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,34.4534,0.00265,3.64530e+01,3.64531e+01,3.64530e+01,3.64531e+01,6.17074e-09,4.60777e-09,6.13928e-09,4.23855e-09
35.5,34.9546,0.00055,3.69543e+01,3.69543e+01,3.69545e+01,3.69542e+01,4.65744e-09,5.73032e-09,1.43548e-09,6.09292e-09
36.0,35.4562,-0.00005,3.74557e+01,3.74557e+01,3.74558e+01,3.74560e+01,7.56151e-09,8.37280e-09,7.02010e-09,2.68221e-09
36.5,35.9575,0.00070,3.79573e+01,3.79573e+01,3.79573e+01,3.79574e+01,3.83622e-09,4.02166e-09,3.16567e-09,2.30637e-09
37.0,36.4599,0.00130,3.84595e+01,3.84598e+01,3.84596e+01,3.84595e+01,6.03166e-09,2.46035e-09,4.36770e-09,6.07305e-09
37.5,36.9601,0.00040,3.89597e+01,3.89597e+01,3.89596e+01,3.89595e+01,6.70056e-09,6.60618e-09,8.12610e-09,9.78178e-09
38.0,37.4605,-0.00025,3.94590e+01,3.94591e+01,3.94586e+01,3.94585e+01,2.57956e-08,2.27905e-08,3.08951e-08,3.27710e-08
38.5,37.9632,0.00255,3.99599e+01,3.99600e+01,3.99595e+01,3.99596e+01,5.47816e-08,5.34902e-08,6.20451e-08,5.99556e-08
39.0,38.4637,0.00085,4.04582e+01,4.04578e+01,4.04573e+01,4.04578e+01,9.20097e-08,9.91507e-08,1.06346e-07,9.89073e-08
39.5,38.9648,0.00015,4.09561e+01,4.09562e+01,4.09547e+01,4.09555e+01,1.44313e-07,1.42720e-07,1.68019e-07,1.54457e-07
40.0,39.4659,0.00065,4.14534e+01,4.14529e+01,4.14512e+01,4.14525e+01,2.09168e-07,2.16178e-07,2.45733e-07,2.23759e-07
40.5,39.9666,0.00020,4.19485e+01,4.19483e+01,4.19455e+01,4.19482e+01,3.01323e-07,3.05888e-07,3.51121e-07,3.07063e-07
41.0,40.4678,0.00055,4.24426e+01,4.24428e+01,4.24393e+01,4.24423e+01,4.20228e-07,4.17479e-07,4.74554e-07,4.25080e-07
41.5,40.9701,0.00125,4.29361e+01,4.29354e+01,4.29314e+01,4.29346e+01,5.66183e-07,5.78263e-07,6.45070e-07,5.91964e-07
42.0,41.4703,0.00110,4.34242e+01,4.34243e+01,4.34187e+01,4.34234e+01,7.68034e-07,7.66963e-07,8.60905e-07,7.81698e-07
42.5,41.9717,0.00105,4.39089e+01,4.39094e+01,4.39015e+01,4.39085e+01,1.04630e-06,1.03867e-06,1.17063e-06,1.05344e-06
43.0,42.4735,0.00100,4.43869e+01,4.43899e+01,4.43780e+01,4.43883e+01,1.44385e-06,1.39321e-06,1.59236e-06,1.42066e-06
43.5,42.9725,-0.00090,4.48527e+01,4.48585e+01,4.48415e+01,4.48576e+01,1.99792e-06,1.90028e-06,2.18448e-06,1.91606e-06
44.0,43.4736,0.00020,4.53071e+01,4.53158e+01,4.52931e+01,4.53129e+01,2.77573e-06,2.63034e-06,3.00941e-06,2.67827e-06
44.5,43.9741,0.00055,4.57333e+01,4.57521e+01,4.57199e+01,4.57436e+01,4.01424e-06,3.70158e-06,4.23811e-06,3.84208e-06
45.0,44.4749,0.00030,4.61184e+01,4.61542e+01,4.61073e+01,4.61412e+01,5.94391e-06,5.34609e-06,6.12768e-06,5.56249e-06
