HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
38.0,37.4616,0.00085,3.94602e+01,3.94602e+01,3.94598e+01,3.94603e+01,2.39114e-08,2.41697e-08,2.94348e-08,2.10901e-08
38.0,37.4622,-0.00005,3.94607e+01,3.94607e+01,3.94604e+01,3.94606e+01,2.49346e-08,2.44180e-08,2.98421e-08,2.59678e-08
38.0,37.4627,-0.00035,3.94612e+01,3.94612e+01,3.94609e+01,3.94613e+01,2.45074e-08,2.47955e-08,3.02891e-08,2.38518e-08
38.0,37.4629,-0.00025,3.94617e+01,3.94620e+01,3.94613e+01,3.94615e+01,2.07325e-08,1.57654e-08,2.62658e-08,2.27193e-08
38.0,37.4637,0.00055,3.94622e+01,3.94624e+01,3.94622e+01,3.94624e+01,2.47061e-08,2.23418e-08,2.58386e-08,2.22425e-08
38.0,37.4645,0.00140,3.94630e+01,3.94635e+01,3.94629e+01,3.94631e+01,2.48353e-08,1.67290e-08,2.73983e-08,2.41101e-08
38.0,37.4641,0.00065,3.94628e+01,3.94628e+01,3.94627e+01,3.94626e+01,2.17160e-08,2.12590e-08,2.26994e-08,2.43485e-08
38.0,37.4639,0.00085,3.94624e+01,3.94624e+01,3.94622e+01,3.94622e+01,2.56300e-08,2.54711e-08,2.83917e-08,2.75870e-08
38.0,37.4634,-0.00095,3.94619e+01,3.94620e+01,3.94619e+01,3.94621e+01,2.43286e-08,2.34743e-08,2.42790e-08,2.22723e-08
38.0,37.4634,-0.00050,3.94624e+01,3.94619e+01,3.94618e+01,3.94622e+01,1.63714e-08,2.52028e-08,2.66631e-08,2.03053e-08
