HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,34.9038,0.00320,3.69035e+01,3.69034e+01,3.69036e+01,3.69035e+01,5.42733e-09,6.23696e-09,3.28488e-09,4.40743e-09
35.5,35.4055,0.00130,3.74054e+01,3.74051e+01,3.74055e+01,3.74053e+01,1.28647e-09,6.14425e-09,4.63592e-10,3.92563e-09
36.0,35.905,-0.00005,3.79047e+01,3.79046e+01,3.79048e+01,3.79048e+01,5.28163e-09,6.81645e-09,3.94053e-09,3.55144e-09
36.5,36.4065,0.00035,3.84060e+01,3.84064e+01,3.84060e+01,3.84062e+01,7.78503e-09,1.76165e-09,7.92907e-09,4.71208e-09
37.0,36.908,0.00115,3.89077e+01,3.89076e+01,3.89075e+01,3.89076e+01,5.60946e-09,6.26180e-09,8.94566e-09,7.29826e-09
37.5,37.4096,0.00150,3.94078e+01,3.94080e+01,3.94076e+01,3.94080e+01,2.95987e-08,2.71913e-08,3.26484e-08,2.62757e-08
38.0,37.9104,0.00090,3.99065e+01,3.99067e+01,3.99061e+01,3.99064e+01,6.54823e-08,6.16643e-08,7.11001e-08,6.70999e-08
38.5,38.4106,0.00035,4.04034e+01,4.04035e+01,4.04028e+01,4.04032e+01,1.19658e-07,1.18592e-07,1.29236e-07,1.23608e-07
39.0,38.9105,0.00060,4.08990e+01,4.08993e+01,4.08978e+01,4.08988e+01,1.92301e-07,1.86985e-07,2.11848e-07,1.94238e-07
39.5,39.4128,0.00205,4.13958e+01,4.13964e+01,4.13938e+01,4.13954e+01,2.83364e-07,2.72569e-07,3.17350e-07,2.90846e-07
40.0,39.9127,0.00015,4.18888e+01,4.18893e+01,4.18862e+01,4.18886e+01,3.98825e-07,3.90453e-07,4.41801e-07,4.01659e-07
40.5,40.4143,0.00115,4.23815e+01,4.23820e+01,4.23776e+01,4.23808e+01,5.46949e-07,5.39251e-07,6.11779e-07,5.58913e-07
41.0,40.9147,0.00055,4.28706e+01,4.28707e+01,4.28653e+01,4.28700e+01,7.35172e-07,7.32981e-07,8.23738e-07,7.44869e-07
41.5,41.4161,0.00065,4.33566e+01,4.33579e+01,4.33499e+01,4.33564e+01,9.92470e-07,9.71062e-07,1.10417e-06,9.94891e-07
42.0,41.9166,0.00020,4.38378e+01,4.38389e+01,4.38282e+01,4.38386e+01,1.31446e-06,1.29546e-06,1.47337e-06,1.30114e-06
42.5,42.416,-0.00020,4.43120e+01,4.43103e+01,4.42994e+01,4.43115e+01,1.73439e-06,1.76162e-06,1.94350e-06,1.74205e-06
43.0,42.9173,0.00020,4.47781e+01,4.47748e+01,4.47594e+01,4.47761e+01,2.31978e-06,2.37531e-06,2.63309e-06,2.35428e-06
43.5,43.4176,-0.00085,4.52276e+01,4.52252e+01,4.52044e+01,4.52287e+01,3.16708e-06,3.20723e-06,3.55367e-06,3.14973e-06
44.0,43.9175,0.00075,4.56570e+01,4.56510e+01,4.56228e+01,4.56588e+01,4.34257e-06,4.44282e-06,4.91371e-06,4.31226e-06
44.5,44.4178,0.00015,4.60547e+01,4.60365e+01,4.60108e+01,4.60560e+01,6.05248e-06,6.35734e-06,6.78565e-06,6.03101e-06
45.0,44.9192,0.00060,4.64097e+01,4.63810e+01,4.63490e+01,4.64148e+01,8.49384e-06,8.97162e-06,9.50551e-06,8.40894e-06
