HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.5,37.4104,0.00250,3.94086e+01,3.94082e+01,3.94086e+01,3.94085e+01,2.98917e-08,3.62595e-08,2.97626e-08,3.14216e-08
37.5,37.4114,0.00055,3.94097e+01,3.94097e+01,3.94097e+01,3.94096e+01,2.75572e-08,2.86003e-08,2.80341e-08,3.04580e-08
37.5,37.413,0.00135,3.94114e+01,3.94112e+01,3.94116e+01,3.94112e+01,2.61565e-08,2.95639e-08,2.41498e-08,2.95142e-08
37.5,37.4123,0.00025,3.94107e+01,3.94107e+01,3.94110e+01,3.94106e+01,2.68916e-08,2.62161e-08,2.25008e-08,2.87692e-08
37.5,37.4124,0.00015,3.94110e+01,3.94108e+01,3.94109e+01,3.94109e+01,2.37326e-08,2.60373e-08,2.47061e-08,2.52724e-08
37.5,37.4118,-0.00065,3.94103e+01,3.94100e+01,3.94102e+01,3.94104e+01,2.52227e-08,2.96434e-08,2.66731e-08,2.36928e-08
37.5,37.4119,-0.00045,3.94104e+01,3.94104e+01,3.94104e+01,3.94104e+01,2.43584e-08,2.55903e-08,2.57393e-08,2.45770e-08
37.5,37.4118,-0.00065,3.94104e+01,3.94102e+01,3.94103e+01,3.94103e+01,2.30074e-08,2.63850e-08,2.45273e-08,2.47558e-08
37.5,37.412,-0.00020,3.94106e+01,3.94107e+01,3.94106e+01,3.94102e+01,2.30670e-08,2.12689e-08,2.34942e-08,2.97328e-08
37.5,37.4121,-0.00010,3.94109e+01,3.94104e+01,3.94106e+01,3.94105e+01,2.02258e-08,2.82029e-08,2.55307e-08,2.61863e-08
