HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.5,37.4112,0.00190,3.94098e+01,3.94094e+01,3.94096e+01,3.94094e+01,2.39213e-08,2.92460e-08,2.61664e-08,2.97427e-08
37.5,37.4121,0.00045,3.94105e+01,3.94104e+01,3.94108e+01,3.94104e+01,2.65141e-08,2.76864e-08,2.24312e-08,2.83122e-08
37.5,37.4125,-0.00025,3.94114e+01,3.94108e+01,3.94111e+01,3.94110e+01,1.84278e-08,2.75771e-08,2.38915e-08,2.42492e-08
37.5,37.4126,-0.00035,3.94113e+01,3.94109e+01,3.94111e+01,3.94110e+01,2.24312e-08,2.78453e-08,2.53320e-08,2.64744e-08
37.5,37.413,0.00025,3.94117e+01,3.94112e+01,3.94116e+01,3.94114e+01,2.18848e-08,2.94844e-08,2.35736e-08,2.74579e-08
37.5,37.4129,-0.00005,3.94115e+01,3.94113e+01,3.94115e+01,3.94114e+01,2.30968e-08,2.65737e-08,2.41399e-08,2.56101e-08
37.5,37.4134,0.00015,3.94121e+01,3.94117e+01,3.94122e+01,3.94118e+01,2.24511e-08,2.91268e-08,2.04444e-08,2.61863e-08
37.5,37.4133,0.00055,3.94120e+01,3.94115e+01,3.94118e+01,3.94118e+01,2.15570e-08,2.95540e-08,2.50141e-08,2.55605e-08
37.5,37.4135,0.00045,3.94122e+01,3.94122e+01,3.94120e+01,3.94120e+01,2.22226e-08,2.08517e-08,2.42094e-08,2.58187e-08
37.5,37.4133,-0.00025,3.94119e+01,3.94117e+01,3.94119e+01,3.94117e+01,2.41399e-08,2.61664e-08,2.29081e-08,2.62062e-08
