HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.5,36.9774,0.00170,3.89768e+01,3.89772e+01,3.89771e+01,3.89768e+01,1.07189e-08,3.27826e-09,5.73198e-09,1.03513e-08
37.5,36.9789,0.00055,3.89789e+01,3.89784e+01,3.89784e+01,3.89782e+01,3.67562e-10,7.90755e-09,9.00030e-09,1.10368e-08
37.5,36.9804,0.00105,3.89800e+01,3.89797e+01,3.89797e+01,3.89802e+01,6.40750e-09,1.11560e-08,1.20203e-08,3.83457e-09
37.5,36.9808,0.00100,3.89810e+01,3.89802e+01,3.89802e+01,3.89803e+01,-2.67227e-09,9.62615e-09,1.07388e-08,8.74201e-09
37.5,36.9814,0.00135,3.89810e+01,3.89809e+01,3.89810e+01,3.89809e+01,6.53664e-09,7.96715e-09,6.22869e-09,8.18570e-09
37.5,36.9807,-0.00035,3.89800e+01,3.89800e+01,3.89803e+01,3.89806e+01,1.19706e-08,1.11163e-08,6.24855e-09,1.33117e-09
37.5,36.9826,0.00055,3.89821e+01,3.89823e+01,3.89823e+01,3.89818e+01,7.92742e-09,4.44055e-09,4.98692e-09,1.27157e-08
37.5,36.9822,0.00005,3.89817e+01,3.89823e+01,3.89820e+01,3.89816e+01,7.82808e-09,-1.57952e-09,4.15246e-09,9.26852e-09
37.5,36.9827,0.00050,3.89822e+01,3.89822e+01,3.89822e+01,3.89820e+01,8.60294e-09,8.79169e-09,7.70887e-09,1.11163e-08
37.5,36.9826,0.00030,3.89829e+01,3.89819e+01,3.89824e+01,3.89822e+01,-5.83132e-09,1.09474e-08,3.41733e-09,6.22869e-09
