HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.5,36.9698,0.00260,3.89687e+01,3.89690e+01,3.89689e+01,3.89690e+01,1.75635e-08,1.40071e-08,1.46230e-08,1.38978e-08
37.5,36.971,-0.00040,3.89703e+01,3.89702e+01,3.89706e+01,3.89700e+01,1.22885e-08,1.32720e-08,6.71546e-09,1.59244e-08
37.5,36.9731,0.00020,3.89724e+01,3.89725e+01,3.89724e+01,3.89726e+01,1.09176e-08,9.46720e-09,1.19408e-08,7.56979e-09
37.5,36.974,0.00065,3.89735e+01,3.89734e+01,3.89736e+01,3.89734e+01,8.23538e-09,9.63608e-09,6.53664e-09,1.04308e-08
37.5,36.9755,0.00145,3.89749e+01,3.89754e+01,3.89749e+01,3.89749e+01,1.01527e-08,1.10269e-09,9.59635e-09,1.04209e-08
37.5,36.9761,0.00060,3.89754e+01,3.89754e+01,3.89755e+01,3.89757e+01,1.11560e-08,1.18812e-08,9.96391e-09,6.37770e-09
37.5,36.9757,-0.00100,3.89756e+01,3.89748e+01,3.89755e+01,3.89749e+01,2.19544e-09,1.54873e-08,3.70542e-09,1.36197e-08
37.5,36.9775,0.00075,3.89769e+01,3.89769e+01,3.89770e+01,3.89771e+01,1.04109e-08,1.03513e-08,7.91748e-09,5.89093e-09
37.5,36.9781,0.00055,3.89782e+01,3.89774e+01,3.89778e+01,3.89772e+01,-1.01328e-09,1.09176e-08,4.74850e-09,1.49707e-08
37.5,36.9808,0.00225,3.89805e+01,3.89801e+01,3.89802e+01,3.89803e+01,4.52995e-09,1.21593e-08,1.03215e-08,7.53005e-09
