HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,34.4737,0.00530,3.64736e+01,3.64737e+01,3.64734e+01,3.64734e+01,1.78814e-09,4.18888e-10,4.27994e-09,5.79986e-09
35.5,34.9792,0.00380,3.69791e+01,3.69790e+01,3.69791e+01,3.69788e+01,1.64409e-09,4.09948e-09,1.21693e-09,6.19060e-09
36.0,35.4852,0.00420,3.74849e+01,3.74853e+01,3.74852e+01,3.74849e+01,5.83132e-09,-9.68575e-10,7.46714e-10,5.10448e-09
36.5,35.9892,0.00360,3.79889e+01,3.79892e+01,3.79892e+01,3.79894e+01,5.40747e-09,2.56631e-10,1.75503e-10,-2.94215e-09
37.0,36.4953,0.00475,3.84947e+01,3.84949e+01,3.84951e+01,3.84948e+01,9.46058e-09,5.93066e-09,3.32627e-09,8.86785e-09
37.5,36.9995,0.00395,3.89994e+01,3.89991e+01,3.89992e+01,3.89992e+01,1.81960e-09,6.99361e-09,5.26011e-09,4.51174e-09
38.0,37.5034,0.00340,3.95017e+01,3.95014e+01,3.95013e+01,3.95016e+01,2.78701e-08,3.39713e-08,3.49830e-08,2.95457e-08
38.5,38.0102,0.00470,4.00056e+01,4.00053e+01,4.00057e+01,4.00059e+01,7.74662e-08,8.15557e-08,7.51548e-08,7.11878e-08
39.0,38.5142,0.00385,4.05065e+01,4.05060e+01,4.05066e+01,4.05059e+01,1.27559e-07,1.36687e-07,1.26125e-07,1.38730e-07
39.5,39.019,0.00505,4.10064e+01,4.10049e+01,4.10065e+01,4.10058e+01,2.10295e-07,2.34728e-07,2.08037e-07,2.19767e-07
40.0,39.5242,0.00510,4.15055e+01,4.15037e+01,4.15063e+01,4.15051e+01,3.12234e-07,3.42520e-07,2.97811e-07,3.17817e-07
40.5,40.0275,0.00365,4.20013e+01,4.19983e+01,4.20017e+01,4.20004e+01,4.36894e-07,4.86813e-07,4.29592e-07,4.50997e-07
41.0,40.5311,0.00360,4.24950e+01,4.24913e+01,4.24956e+01,4.24943e+01,6.01802e-07,6.64246e-07,5.91596e-07,6.14027e-07
41.5,41.0368,0.00485,4.29882e+01,4.29828e+01,4.29894e+01,4.29875e+01,8.10014e-07,8.99621e-07,7.90917e-07,8.21789e-07
42.0,41.5405,0.00310,4.34751e+01,4.34676e+01,4.34756e+01,4.34754e+01,1.09100e-06,1.21521e-06,1.08257e-06,1.08567e-06
42.5,42.0459,0.00345,4.39585e+01,4.39492e+01,4.39595e+01,4.39590e+01,1.45645e-06,1.61256e-06,1.43956e-06,1.44796e-06
43.0,42.5504,0.00390,4.44349e+01,4.44208e+01,4.44346e+01,4.44343e+01,1.92624e-06,2.16132e-06,1.93055e-06,1.93518e-06
43.5,43.0523,0.00145,4.48975e+01,4.48767e+01,4.48942e+01,4.48950e+01,2.58034e-06,2.92751e-06,2.63610e-06,2.62247e-06
44.0,43.5572,0.00340,4.53465e+01,4.53193e+01,4.53416e+01,4.53450e+01,3.51306e-06,3.96558e-06,3.59447e-06,3.53826e-06
44.5,44.0626,0.00470,4.57704e+01,4.57349e+01,4.57611e+01,4.57725e+01,4.87205e-06,5.46337e-06,5.02661e-06,4.83592e-06
45.0,44.5671,0.00415,4.61612e+01,4.61113e+01,4.61435e+01,4.61621e+01,6.76750e-06,7.59886e-06,7.06242e-06,6.75135e-06
