HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,34.4769,0.00555,3.64766e+01,3.64768e+01,3.64765e+01,3.64768e+01,4.49187e-09,1.78317e-09,6.38266e-09,2.02159e-09
35.5,34.9825,0.00425,3.69824e+01,3.69824e+01,3.69823e+01,3.69826e+01,1.27819e-09,1.94874e-09,2.55141e-09,-1.01162e-09
36.0,35.4874,0.00370,3.74875e+01,3.74876e+01,3.74874e+01,3.74876e+01,-1.83450e-09,-3.85775e-09,7.05322e-10,-2.85109e-09
36.5,35.9924,0.00410,3.79924e+01,3.79923e+01,3.79920e+01,3.79928e+01,-2.15239e-11,2.34776e-09,6.98864e-09,-6.19226e-09
37.0,36.4959,0.00405,3.84957e+01,3.84959e+01,3.84958e+01,3.84957e+01,3.64747e-09,2.66565e-10,1.04143e-09,3.31137e-09
37.5,37.0015,0.00355,3.90010e+01,3.90010e+01,3.90011e+01,3.90010e+01,7.57310e-09,9.06487e-09,6.80817e-09,8.42412e-09
38.0,37.5065,0.00495,3.95047e+01,3.95045e+01,3.95045e+01,3.95047e+01,3.01533e-08,3.35111e-08,3.31319e-08,2.96384e-08
38.5,38.0106,0.00430,4.00064e+01,4.00060e+01,4.00062e+01,4.00062e+01,7.03931e-08,7.63271e-08,7.36730e-08,7.40207e-08
39.0,38.5146,0.00340,4.05070e+01,4.05056e+01,4.05070e+01,4.05066e+01,1.27291e-07,1.50278e-07,1.26781e-07,1.33751e-07
39.5,39.0214,0.00605,4.10091e+01,4.10074e+01,4.10086e+01,4.10081e+01,2.05717e-07,2.33130e-07,2.13550e-07,2.21049e-07
40.0,39.5245,0.00455,4.15059e+01,4.15037e+01,4.15064e+01,4.15048e+01,3.10307e-07,3.46767e-07,3.02571e-07,3.28314e-07
40.5,40.0289,0.00400,4.20028e+01,4.19995e+01,4.20033e+01,4.20022e+01,4.34662e-07,4.90081e-07,4.26667e-07,4.45677e-07
41.0,40.5331,0.00520,4.24969e+01,4.24931e+01,4.24982e+01,4.24963e+01,6.03459e-07,6.66529e-07,5.82614e-07,6.12858e-07
41.5,41.0367,0.00360,4.29877e+01,4.29823e+01,4.29882e+01,4.29869e+01,8.16271e-07,9.06279e-07,8.08713e-07,8.29473e-07
42.0,41.5425,0.00320,4.34771e+01,4.34703e+01,4.34775e+01,4.34756e+01,1.08990e-06,1.20299e-06,1.08312e-06,1.11562e-06
42.5,42.0468,0.00410,4.39596e+01,4.39496e+01,4.39599e+01,4.39580e+01,1.45352e-06,1.62066e-06,1.44863e-06,1.48083e-06
43.0,42.5506,0.00260,4.44348e+01,4.44212e+01,4.44320e+01,4.44334e+01,1.93018e-06,2.15701e-06,1.97782e-06,1.95318e-06
43.5,43.0538,0.00325,4.48989e+01,4.48802e+01,4.48950e+01,4.48973e+01,2.58291e-06,2.89363e-06,2.64730e-06,2.60844e-06
44.0,43.5596,0.00555,4.53488e+01,4.53233e+01,4.53400e+01,4.53451e+01,3.51392e-06,3.93855e-06,3.66168e-06,3.57550e-06
44.5,44.062,0.00395,4.57709e+01,4.57379e+01,4.57553e+01,4.57706e+01,4.85265e-06,5.40282e-06,5.11213e-06,4.85746e-06
45.0,44.5678,0.00510,4.61617e+01,4.61135e+01,4.61374e+01,4.61616e+01,6.77063e-06,7.57311e-06,7.17445e-06,6.77147e-06
