HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.5,36.98,0.00230,3.89797e+01,3.89797e+01,3.89794e+01,3.89791e+01,5.03659e-09,5.15580e-09,9.99371e-09,1.49906e-08
37.5,36.9819,0.00105,3.89814e+01,3.89815e+01,3.89814e+01,3.89817e+01,8.43406e-09,7.08302e-09,7.83801e-09,3.01997e-09
37.5,36.9826,0.00035,3.89826e+01,3.89817e+01,3.89820e+01,3.89821e+01,1.58946e-10,1.53184e-08,1.05997e-08,8.11617e-09
37.5,36.9822,-0.00040,3.89819e+01,3.89820e+01,3.89817e+01,3.89818e+01,5.05646e-09,2.67227e-09,8.79169e-09,7.05322e-09
37.5,36.9834,-0.00020,3.89835e+01,3.89827e+01,3.89827e+01,3.89831e+01,-1.30137e-09,1.20004e-08,1.13448e-08,5.23527e-09
37.5,36.9834,0.00000,3.89830e+01,3.89828e+01,3.89827e+01,3.89827e+01,7.18236e-09,9.91424e-09,1.23282e-08,1.20501e-08
37.5,36.9836,0.00000,3.89835e+01,3.89832e+01,3.89836e+01,3.89835e+01,1.52985e-09,7.18236e-09,-3.47694e-10,1.28150e-09
37.5,36.9839,0.00015,3.89834e+01,3.89841e+01,3.89829e+01,3.89832e+01,8.14597e-09,-3.93391e-09,1.66595e-08,1.09772e-08
37.5,36.9843,-0.00005,3.89840e+01,3.89837e+01,3.89840e+01,3.89838e+01,4.90745e-09,9.61622e-09,5.80152e-09,8.77182e-09
37.5,36.9848,0.00100,3.89839e+01,3.89843e+01,3.89844e+01,3.89841e+01,1.58052e-08,7.97709e-09,7.37111e-09,1.19011e-08
