HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.5,36.9814,0.00200,3.89810e+01,3.89808e+01,3.89809e+01,3.89806e+01,6.05981e-09,1.05699e-08,7.91748e-09,1.32322e-08
37.5,36.9826,-0.00000,3.89819e+01,3.89823e+01,3.89820e+01,3.89822e+01,1.10964e-08,4.87765e-09,1.04904e-08,6.61612e-09
37.5,36.9848,0.00160,3.89843e+01,3.89846e+01,3.89843e+01,3.89843e+01,8.92083e-09,3.36766e-09,7.79827e-09,7.69893e-09
37.5,36.9868,0.00220,3.89862e+01,3.89865e+01,3.89863e+01,3.89863e+01,9.93411e-09,5.60284e-09,9.09964e-09,7.96715e-09
37.5,36.985,0.00010,3.89846e+01,3.89843e+01,3.89851e+01,3.89850e+01,6.74526e-09,1.14838e-08,-1.82788e-09,4.56969e-10
37.5,36.986,0.00095,3.89855e+01,3.89858e+01,3.89853e+01,3.89859e+01,8.77182e-09,3.14911e-09,1.14540e-08,1.63913e-09
37.5,36.9857,0.00060,3.89858e+01,3.89855e+01,3.89854e+01,3.89852e+01,-1.37091e-09,2.84115e-09,5.69224e-09,7.89762e-09
37.5,36.9869,0.00080,3.89864e+01,3.89863e+01,3.89866e+01,3.89865e+01,8.25524e-09,9.57648e-09,5.00679e-09,6.23862e-09
37.5,36.9854,-0.00025,3.89847e+01,3.89852e+01,3.89849e+01,3.89853e+01,1.10467e-08,3.78489e-09,7.96715e-09,2.17557e-09
37.5,36.9864,0.00050,3.89858e+01,3.89858e+01,3.89859e+01,3.89858e+01,1.04407e-08,1.03215e-08,8.84136e-09,1.03116e-08
