HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,34.476,0.00505,3.64761e+01,3.64757e+01,3.64754e+01,3.64755e+01,-1.38250e-09,4.72864e-09,1.04838e-08,8.02510e-09
35.5,34.983,0.00595,3.69824e+01,3.69827e+01,3.69829e+01,3.69830e+01,1.01543e-08,4.72201e-09,1.36925e-09,-3.17891e-10
36.0,35.4861,0.00415,3.74856e+01,3.74856e+01,3.74857e+01,3.74864e+01,8.62943e-09,7.52178e-09,6.06643e-09,-5.61608e-09
36.5,35.9903,0.00275,3.79901e+01,3.79897e+01,3.79905e+01,3.79900e+01,2.84612e-09,9.50363e-09,-3.31468e-09,4.93725e-09
37.0,36.4962,0.00535,3.84960e+01,3.84960e+01,3.84959e+01,3.84960e+01,2.51830e-09,3.61436e-09,5.01672e-09,3.25673e-09
37.5,36.9994,0.00350,3.89993e+01,3.89984e+01,3.89992e+01,3.89990e+01,1.12752e-09,1.70701e-08,3.34117e-09,6.76347e-09
38.0,37.5035,0.00190,3.95017e+01,3.95017e+01,3.95019e+01,3.95017e+01,3.03371e-08,2.95821e-08,2.72310e-08,3.01517e-08
38.5,38.0096,0.00300,4.00055e+01,4.00045e+01,4.00051e+01,4.00046e+01,6.76529e-08,8.50807e-08,7.52310e-08,8.34746e-08
39.0,38.5147,0.00450,4.05069e+01,4.05054e+01,4.05070e+01,4.05064e+01,1.30792e-07,1.55739e-07,1.27748e-07,1.38205e-07
39.5,39.0174,0.00300,4.10044e+01,4.10034e+01,4.10054e+01,4.10045e+01,2.16736e-07,2.34109e-07,1.99780e-07,2.14222e-07
40.0,39.5229,0.00365,4.15040e+01,4.15021e+01,4.15054e+01,4.15035e+01,3.15903e-07,3.47098e-07,2.92313e-07,3.23398e-07
40.5,40.0288,0.00520,4.20023e+01,4.19999e+01,4.20028e+01,4.20025e+01,4.41816e-07,4.82571e-07,4.33740e-07,4.39154e-07
41.0,40.5332,0.00400,4.24973e+01,4.24934e+01,4.24985e+01,4.24963e+01,5.99156e-07,6.63075e-07,5.78216e-07,6.15403e-07
41.5,41.0377,0.00310,4.29890e+01,4.29833e+01,4.29903e+01,4.29876e+01,8.11862e-07,9.07413e-07,7.90382e-07,8.35122e-07
42.0,41.5416,0.00330,4.34769e+01,4.34685e+01,4.34784e+01,4.34765e+01,1.07894e-06,1.21908e-06,1.05293e-06,1.08548e-06
42.5,42.0466,0.00460,4.39596e+01,4.39501e+01,4.39597e+01,4.39584e+01,1.44969e-06,1.60918e-06,1.44802e-06,1.46984e-06
43.0,42.5489,0.00245,4.44335e+01,4.44192e+01,4.44327e+01,4.44322e+01,1.92398e-06,2.16157e-06,1.93781e-06,1.94589e-06
43.5,43.0542,0.00295,4.48981e+01,4.48800e+01,4.48981e+01,4.48984e+01,2.60266e-06,2.90402e-06,2.60283e-06,2.59724e-06
44.0,43.5581,0.00425,4.53492e+01,4.53219e+01,4.53413e+01,4.53486e+01,3.48300e-06,3.93830e-06,3.61438e-06,3.49224e-06
44.5,44.061,0.00420,4.57720e+01,4.57330e+01,4.57581e+01,4.57723e+01,4.81806e-06,5.46738e-06,5.04972e-06,4.81360e-06
45.0,44.5652,0.00315,4.61598e+01,4.61114e+01,4.61426e+01,4.61625e+01,6.75852e-06,7.56485e-06,7.04489e-06,6.71294e-06
