HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,35.3791,0.00390,3.73783e+01,3.73783e+01,3.73783e+01,3.73782e+01,1.34061e-08,1.40187e-08,1.36991e-08,1.47886e-08
35.5,35.8826,0.00230,3.78820e+01,3.78820e+01,3.78819e+01,3.78820e+01,1.06212e-08,1.05732e-08,1.08629e-08,9.96722e-09
36.0,36.3846,0.00110,3.83840e+01,3.83841e+01,3.83841e+01,3.83841e+01,9.69238e-09,8.96884e-09,8.74367e-09,7.59628e-09
36.5,36.8872,0.00195,3.88866e+01,3.88866e+01,3.88865e+01,3.88866e+01,1.05715e-08,9.80331e-09,1.20219e-08,1.05600e-08
37.0,37.3901,0.00230,3.93880e+01,3.93879e+01,3.93880e+01,3.93882e+01,3.46916e-08,3.59284e-08,3.44515e-08,3.20143e-08
37.5,37.8921,0.00125,3.98877e+01,3.98874e+01,3.98875e+01,3.98880e+01,7.27094e-08,7.90987e-08,7.71383e-08,6.86347e-08
38.0,38.3945,0.00120,4.03866e+01,4.03860e+01,4.03864e+01,4.03868e+01,1.31354e-07,1.41076e-07,1.35344e-07,1.28488e-07
38.5,38.8972,0.00205,4.08849e+01,4.08837e+01,4.08845e+01,4.08853e+01,2.04626e-07,2.25524e-07,2.11979e-07,1.97583e-07
39.0,39.4001,0.00250,4.13822e+01,4.13802e+01,4.13816e+01,4.13826e+01,2.98101e-07,3.31006e-07,3.07883e-07,2.91700e-07
39.5,39.9022,0.00225,4.18769e+01,4.18738e+01,4.18763e+01,4.18775e+01,4.22221e-07,4.73842e-07,4.32372e-07,4.11150e-07
40.0,40.4045,0.00145,4.23696e+01,4.23658e+01,4.23693e+01,4.23701e+01,5.81084e-07,6.44383e-07,5.86182e-07,5.73474e-07
40.5,40.9071,0.00295,4.28604e+01,4.28550e+01,4.28596e+01,4.28609e+01,7.77948e-07,8.67791e-07,7.91444e-07,7.70821e-07
41.0,41.4095,0.00165,4.33468e+01,4.33394e+01,4.33461e+01,4.33474e+01,1.04587e-06,1.16881e-06,1.05709e-06,1.03465e-06
41.5,41.9125,0.00180,4.38287e+01,4.38195e+01,4.38289e+01,4.38288e+01,1.39712e-06,1.55122e-06,1.39348e-06,1.39584e-06
42.0,42.4157,0.00250,4.43046e+01,4.42914e+01,4.43042e+01,4.43043e+01,1.85294e-06,2.07261e-06,1.85922e-06,1.85780e-06
42.5,42.918,0.00190,4.47667e+01,4.47499e+01,4.47689e+01,4.47673e+01,2.52226e-06,2.80271e-06,2.48565e-06,2.51229e-06
43.0,43.4202,0.00190,4.52173e+01,4.51929e+01,4.52180e+01,4.52106e+01,3.38209e-06,3.78851e-06,3.37060e-06,3.49479e-06
43.5,43.9225,0.00150,4.56437e+01,4.56111e+01,4.56467e+01,4.56345e+01,4.64736e-06,5.19171e-06,4.59761e-06,4.80153e-06
44.0,44.4239,0.00115,4.60389e+01,4.59900e+01,4.60353e+01,4.60171e+01,6.41779e-06,7.23351e-06,6.47884e-06,6.78172e-06
44.5,44.9262,0.00130,4.63815e+01,4.63147e+01,4.63861e+01,4.63519e+01,9.08131e-06,1.01944e-05,9.00324e-06,9.57474e-06
45.0,45.4289,0.00190,4.66661e+01,4.65775e+01,4.66683e+01,4.66159e+01,1.27168e-05,1.41928e-05,1.26799e-05,1.35541e-05
