HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.3805,0.00410,3.73803e+01,3.73801e+01,3.73801e+01,3.73801e+01,3.11103e-09,7.20719e-09,6.67903e-09,5.94556e-09
35.5,35.8845,0.00315,3.78847e+01,3.78841e+01,3.78844e+01,3.78843e+01,-3.41071e-09,5.87106e-09,1.91728e-09,3.62595e-09
36.0,36.3874,0.00260,3.83872e+01,3.83872e+01,3.83871e+01,3.83871e+01,4.00179e-09,3.77662e-09,5.45217e-09,4.59949e-09
36.5,36.889,0.00155,3.88887e+01,3.88886e+01,3.88885e+01,3.88887e+01,5.13759e-09,7.21216e-09,7.80986e-09,5.64257e-09
37.0,37.3932,0.00320,3.93916e+01,3.93914e+01,3.93912e+01,3.93917e+01,2.66035e-08,2.92096e-08,3.28703e-08,2.55207e-08
37.5,37.8961,0.00270,3.98920e+01,3.98914e+01,3.98918e+01,3.98920e+01,6.91199e-08,7.80423e-08,7.23716e-08,6.80420e-08
38.0,38.3992,0.00305,4.03917e+01,4.03907e+01,4.03913e+01,4.03918e+01,1.25534e-07,1.41205e-07,1.31389e-07,1.23567e-07
38.5,38.9013,0.00230,4.08889e+01,4.08876e+01,4.08887e+01,4.08896e+01,2.06325e-07,2.27653e-07,2.09398e-07,1.94776e-07
39.0,39.4051,0.00360,4.13873e+01,4.13853e+01,4.13865e+01,4.13878e+01,2.95927e-07,3.30364e-07,3.10505e-07,2.89238e-07
39.5,39.9076,0.00265,4.18826e+01,4.18794e+01,4.18814e+01,4.18829e+01,4.17527e-07,4.70676e-07,4.37051e-07,4.11820e-07
40.0,40.4091,0.00165,4.23746e+01,4.23702e+01,4.23735e+01,4.23752e+01,5.74638e-07,6.47686e-07,5.94101e-07,5.65900e-07
40.5,40.9125,0.00205,4.28658e+01,4.28605e+01,4.28654e+01,4.28661e+01,7.79261e-07,8.66244e-07,7.84876e-07,7.73021e-07
41.0,41.4166,0.00320,4.33537e+01,4.33465e+01,4.33533e+01,4.33541e+01,1.04872e-06,1.16900e-06,1.05485e-06,1.04161e-06
41.5,41.9196,0.00320,4.38364e+01,4.38265e+01,4.38359e+01,4.38367e+01,1.38727e-06,1.55132e-06,1.39541e-06,1.38182e-06
42.0,42.4216,0.00150,4.43099e+01,4.42958e+01,4.43094e+01,4.43108e+01,1.86161e-06,2.09665e-06,1.87101e-06,1.84766e-06
42.5,42.9244,0.00200,4.47745e+01,4.47563e+01,4.47736e+01,4.47727e+01,2.49851e-06,2.80275e-06,2.51334e-06,2.52860e-06
43.0,43.4282,0.00290,4.52240e+01,4.51988e+01,4.52252e+01,4.52189e+01,3.40368e-06,3.82472e-06,3.38402e-06,3.48896e-06
43.5,43.9291,0.00080,4.56500e+01,4.56151e+01,4.56486e+01,4.56381e+01,4.65263e-06,5.23507e-06,4.67597e-06,4.85150e-06
44.0,44.4312,0.00170,4.60424e+01,4.59929e+01,4.60429e+01,4.60203e+01,6.48234e-06,7.30703e-06,6.47342e-06,6.85053e-06
44.5,44.9348,0.00215,4.63843e+01,4.63201e+01,4.63880e+01,4.63498e+01,9.17705e-06,1.02482e-05,9.11637e-06,9.75302e-06
45.0,45.4367,0.00145,4.66649e+01,4.65796e+01,4.66725e+01,4.66123e+01,1.28665e-05,1.42893e-05,1.27401e-05,1.37433e-05
