HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
37.0,37.394,0.00170,3.93923e+01,3.93922e+01,3.93923e+01,3.93924e+01,2.90771e-08,3.06269e-08,2.78552e-08,2.74976e-08
37.0,37.3952,0.00045,3.93936e+01,3.93938e+01,3.93937e+01,3.93937e+01,2.59678e-08,2.34544e-08,2.56499e-08,2.52624e-08
37.0,37.3954,0.00030,3.93939e+01,3.93939e+01,3.93940e+01,3.93939e+01,2.53916e-08,2.49247e-08,2.38915e-08,2.54114e-08
37.0,37.3956,0.00000,3.93941e+01,3.93940e+01,3.93943e+01,3.93942e+01,2.42293e-08,2.74380e-08,2.21133e-08,2.39809e-08
37.0,37.3946,-0.00085,3.93934e+01,3.93929e+01,3.93933e+01,3.93930e+01,1.92026e-08,2.83420e-08,2.16067e-08,2.65936e-08
37.0,37.3954,-0.00005,3.93941e+01,3.93936e+01,3.93940e+01,3.93939e+01,2.19544e-08,3.04381e-08,2.33352e-08,2.48154e-08
37.0,37.3951,-0.00080,3.93936e+01,3.93937e+01,3.93938e+01,3.93935e+01,2.47955e-08,2.34048e-08,2.22226e-08,2.63453e-08
37.0,37.3953,-0.00060,3.93939e+01,3.93936e+01,3.93939e+01,3.93937e+01,2.27988e-08,2.78354e-08,2.26398e-08,2.59082e-08
37.0,37.3963,0.00060,3.93949e+01,3.93951e+01,3.93949e+01,3.93949e+01,2.36233e-08,1.97093e-08,2.41101e-08,2.33154e-08
37.0,37.3952,-0.00050,3.93940e+01,3.93936e+01,3.93937e+01,3.93937e+01,2.06828e-08,2.74380e-08,2.42591e-08,2.43982e-08
