HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,35.3788,0.00400,3.73784e+01,3.73784e+01,3.73784e+01,3.73783e+01,6.12934e-09,7.20057e-09,7.25687e-09,9.15097e-09
35.5,35.8835,0.00320,3.78834e+01,3.78832e+01,3.78829e+01,3.78831e+01,1.92722e-09,4.69221e-09,9.58310e-09,6.18564e-09
36.0,36.3853,0.00195,3.83847e+01,3.83847e+01,3.83849e+01,3.83851e+01,1.00666e-08,1.06328e-08,7.28005e-09,3.86437e-09
36.5,36.888,0.00200,3.88874e+01,3.88876e+01,3.88878e+01,3.88875e+01,1.00202e-08,6.97374e-09,3.85940e-09,7.78668e-09
37.0,37.3909,0.00240,3.93889e+01,3.93890e+01,3.93889e+01,3.93890e+01,3.32677e-08,3.22064e-08,3.39448e-08,3.13918e-08
37.5,37.894,0.00220,3.98898e+01,3.98898e+01,3.98895e+01,3.98903e+01,6.95470e-08,7.06067e-08,7.49015e-08,6.12438e-08
38.0,38.3971,0.00280,4.03891e+01,4.03884e+01,4.03893e+01,4.03896e+01,1.33355e-07,1.44564e-07,1.30221e-07,1.24759e-07
38.5,38.9001,0.00290,4.08878e+01,4.08866e+01,4.08874e+01,4.08883e+01,2.04959e-07,2.24660e-07,2.12529e-07,1.97349e-07
39.0,39.4028,0.00200,4.13848e+01,4.13826e+01,4.13838e+01,4.13851e+01,3.00897e-07,3.35943e-07,3.17383e-07,2.94344e-07
39.5,39.9059,0.00240,4.18804e+01,4.18775e+01,4.18797e+01,4.18813e+01,4.25534e-07,4.73580e-07,4.36881e-07,4.10515e-07
40.0,40.4075,0.00095,4.23723e+01,4.23685e+01,4.23717e+01,4.23736e+01,5.86670e-07,6.49619e-07,5.96260e-07,5.64936e-07
40.5,40.9113,0.00175,4.28644e+01,4.28588e+01,4.28635e+01,4.28645e+01,7.81235e-07,8.74428e-07,7.96123e-07,7.80533e-07
41.0,41.4153,0.00315,4.33523e+01,4.33447e+01,4.33517e+01,4.33524e+01,1.05096e-06,1.17710e-06,1.06007e-06,1.04923e-06
41.5,41.9183,0.00245,4.38351e+01,4.38253e+01,4.38340e+01,4.38351e+01,1.38685e-06,1.55108e-06,1.40554e-06,1.38632e-06
42.0,42.4203,0.00225,4.43086e+01,4.42957e+01,4.43082e+01,4.43078e+01,1.86178e-06,2.07705e-06,1.86886e-06,1.87539e-06
42.5,42.9232,0.00255,4.47742e+01,4.47543e+01,4.47738e+01,4.47707e+01,2.48327e-06,2.81525e-06,2.49129e-06,2.54301e-06
43.0,43.4267,0.00280,4.52234e+01,4.51984e+01,4.52249e+01,4.52194e+01,3.38987e-06,3.80604e-06,3.36395e-06,3.45565e-06
43.5,43.9281,0.00130,4.56491e+01,4.56134e+01,4.56474e+01,4.56384e+01,4.65152e-06,5.24577e-06,4.68013e-06,4.82891e-06
44.0,44.4307,0.00170,4.60413e+01,4.59931e+01,4.60407e+01,4.60213e+01,6.49217e-06,7.29447e-06,6.50211e-06,6.82573e-06
44.5,44.9332,0.00295,4.63861e+01,4.63201e+01,4.63875e+01,4.63557e+01,9.12061e-06,1.02206e-05,9.09735e-06,9.62719e-06
45.0,45.4353,0.00215,4.66655e+01,4.65779e+01,4.66744e+01,4.66133e+01,1.28337e-05,1.42930e-05,1.26845e-05,1.37033e-05
