HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.0,37.3338,0.00140,3.93327e+01,3.93326e+01,3.93323e+01,3.93325e+01,1.89145e-08,2.05239e-08,2.56300e-08,2.08616e-08
37.0,37.3347,0.00145,3.93335e+01,3.93339e+01,3.93334e+01,3.93338e+01,2.01960e-08,1.31726e-08,2.11994e-08,1.53283e-08
37.0,37.3341,-0.00025,3.93328e+01,3.93329e+01,3.93328e+01,3.93328e+01,2.11398e-08,1.92722e-08,2.09113e-08,2.21431e-08
37.0,37.3333,-0.00095,3.93324e+01,3.93326e+01,3.93320e+01,3.93322e+01,1.46627e-08,1.23580e-08,2.18948e-08,1.76330e-08
37.0,37.3339,-0.00045,3.93330e+01,3.93329e+01,3.93327e+01,3.93328e+01,1.53184e-08,1.67986e-08,2.03848e-08,1.85668e-08
37.0,37.3338,-0.00075,3.93329e+01,3.93327e+01,3.93327e+01,3.93327e+01,1.50800e-08,1.91033e-08,1.82291e-08,1.81695e-08
37.0,37.3341,0.00030,3.93331e+01,3.93329e+01,3.93329e+01,3.93331e+01,1.64211e-08,2.01861e-08,1.93914e-08,1.65304e-08
37.0,37.3346,0.00115,3.93336e+01,3.93336e+01,3.93335e+01,3.93338e+01,1.60833e-08,1.58648e-08,1.87655e-08,1.39773e-08
37.0,37.3342,0.00055,3.93331e+01,3.93332e+01,3.93327e+01,3.93330e+01,1.82490e-08,1.64310e-08,2.58187e-08,2.06431e-08
37.0,37.3337,-0.00015,3.93327e+01,3.93330e+01,3.93326e+01,3.93323e+01,1.60237e-08,1.21395e-08,1.80801e-08,2.27590e-08
