HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.3233,0.00350,3.73229e+01,3.73230e+01,3.73231e+01,3.73229e+01,5.94556e-09,4.26835e-09,3.15408e-09,6.42902e-09
35.5,35.8253,0.00120,3.78251e+01,3.78248e+01,3.78252e+01,3.78251e+01,2.64744e-09,7.56482e-09,1.57952e-09,3.57462e-09
36.0,36.328,0.00185,3.83277e+01,3.83277e+01,3.83277e+01,3.83280e+01,5.54820e-09,4.60611e-09,4.72698e-09,2.81466e-10
36.5,36.8307,0.00230,3.88303e+01,3.88300e+01,3.88302e+01,3.88303e+01,6.49525e-09,1.13481e-08,7.66251e-09,6.74691e-09
37.0,37.3321,0.00085,3.93309e+01,3.93306e+01,3.93309e+01,3.93308e+01,1.91795e-08,2.46416e-08,2.06067e-08,2.20901e-08
37.5,37.8356,0.00245,3.98329e+01,3.98328e+01,3.98325e+01,3.98326e+01,4.46190e-08,4.68923e-08,5.09222e-08,4.94868e-08
38.0,38.3371,0.00140,4.03321e+01,4.03318e+01,4.03315e+01,4.03318e+01,8.29382e-08,8.75990e-08,9.33227e-08,8.90411e-08
38.5,38.8396,0.00210,4.08317e+01,4.08312e+01,4.08304e+01,4.08311e+01,1.31206e-07,1.40092e-07,1.53654e-07,1.41329e-07
39.0,39.3426,0.00220,4.13310e+01,4.13307e+01,4.13289e+01,4.13300e+01,1.93013e-07,1.98601e-07,2.28870e-07,2.10461e-07
39.5,39.8451,0.00210,4.18283e+01,4.18279e+01,4.18257e+01,4.18272e+01,2.80276e-07,2.86212e-07,3.23829e-07,2.98088e-07
40.0,40.3471,0.00110,4.23239e+01,4.23234e+01,4.23203e+01,4.23225e+01,3.87081e-07,3.95705e-07,4.46950e-07,4.10100e-07
40.5,40.8501,0.00225,4.28184e+01,4.28174e+01,4.28136e+01,4.28166e+01,5.28403e-07,5.44482e-07,6.09226e-07,5.58146e-07
41.0,41.3539,0.00330,4.33099e+01,4.33100e+01,4.33048e+01,4.33089e+01,7.33829e-07,7.31303e-07,8.19057e-07,7.50696e-07
41.5,41.8563,0.00305,4.37979e+01,4.37985e+01,4.37900e+01,4.37963e+01,9.73095e-07,9.63848e-07,1.10478e-06,9.99921e-07
42.0,42.3582,0.00185,4.42771e+01,4.42790e+01,4.42689e+01,4.42769e+01,1.35237e-06,1.31954e-06,1.48908e-06,1.35483e-06
42.5,42.8591,0.00095,4.47478e+01,4.47521e+01,4.47374e+01,4.47488e+01,1.85521e-06,1.78319e-06,2.02909e-06,1.83817e-06
43.0,43.3627,0.00130,4.52075e+01,4.52147e+01,4.51958e+01,4.52111e+01,2.58723e-06,2.46699e-06,2.78277e-06,2.52704e-06
43.5,43.864,0.00070,4.56429e+01,4.56568e+01,4.56295e+01,4.56484e+01,3.68627e-06,3.45441e-06,3.90897e-06,3.59356e-06
44.0,44.3666,0.00170,4.60397e+01,4.60712e+01,4.60329e+01,4.60604e+01,5.45048e-06,4.92466e-06,5.56292e-06,5.10449e-06
44.5,44.8691,0.00280,4.63846e+01,4.64385e+01,4.63811e+01,4.64152e+01,8.07782e-06,7.17905e-06,8.13617e-06,7.56721e-06
45.0,45.3706,0.00175,4.66554e+01,4.67391e+01,4.66600e+01,4.67109e+01,1.19222e-05,1.05277e-05,1.18468e-05,1.09981e-05
