HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,35.3344,0.00290,3.73337e+01,3.73337e+01,3.73337e+01,3.73338e+01,1.12090e-08,1.13116e-08,1.10749e-08,1.04821e-08
35.5,35.8367,0.00155,3.78362e+01,3.78362e+01,3.78361e+01,3.78362e+01,8.57645e-09,8.82977e-09,9.92914e-09,8.40591e-09
36.0,36.3373,0.00050,3.83368e+01,3.83369e+01,3.83369e+01,3.83370e+01,7.76516e-09,6.83135e-09,7.34462e-09,5.46210e-09
36.5,36.8402,0.00220,3.88396e+01,3.88396e+01,3.88397e+01,3.88397e+01,9.18077e-09,9.17249e-09,8.69897e-09,8.79169e-09
37.0,37.341,0.00095,3.93395e+01,3.93396e+01,3.93395e+01,3.93395e+01,2.46796e-08,2.36862e-08,2.47012e-08,2.43237e-08
37.5,37.8433,0.00175,3.98404e+01,3.98404e+01,3.98400e+01,3.98401e+01,4.83228e-08,4.81655e-08,5.46094e-08,5.30332e-08
38.0,38.3436,0.00030,4.03385e+01,4.03384e+01,4.03378e+01,4.03382e+01,8.56651e-08,8.67281e-08,9.64867e-08,9.06156e-08
38.5,38.8462,0.00175,4.08385e+01,4.08380e+01,4.08369e+01,4.08375e+01,1.28746e-07,1.37311e-07,1.55480e-07,1.44917e-07
39.0,39.3481,0.00150,4.13364e+01,4.13361e+01,4.13343e+01,4.13355e+01,1.95310e-07,2.00229e-07,2.30460e-07,2.09606e-07
39.5,39.8498,0.00200,4.18330e+01,4.18325e+01,4.18305e+01,4.18321e+01,2.80753e-07,2.87650e-07,3.21567e-07,2.94389e-07
40.0,40.3514,0.00110,4.23283e+01,4.23274e+01,4.23244e+01,4.23270e+01,3.85193e-07,4.00172e-07,4.50224e-07,4.06153e-07
40.5,40.8531,0.00100,4.28213e+01,4.28208e+01,4.28163e+01,4.28197e+01,5.29460e-07,5.38957e-07,6.13764e-07,5.56070e-07
41.0,41.3557,0.00200,4.33127e+01,4.33125e+01,4.33060e+01,4.33109e+01,7.17441e-07,7.19365e-07,8.27885e-07,7.46927e-07
41.5,41.8571,0.00140,4.37983e+01,4.37985e+01,4.37905e+01,4.37977e+01,9.79649e-07,9.76612e-07,1.11063e-06,9.89715e-07
42.0,42.3596,0.00195,4.42800e+01,4.42811e+01,4.42703e+01,4.42789e+01,1.32756e-06,1.30891e-06,1.48799e-06,1.34564e-06
42.5,42.8613,0.00165,4.47514e+01,4.47544e+01,4.47408e+01,4.47518e+01,1.83210e-06,1.78215e-06,2.00889e-06,1.82607e-06
43.0,43.3639,0.00130,4.52113e+01,4.52159e+01,4.51973e+01,4.52115e+01,2.54319e-06,2.46663e-06,2.77771e-06,2.54049e-06
43.5,43.864,-0.00020,4.56457e+01,4.56595e+01,4.56304e+01,4.56510e+01,3.63912e-06,3.40865e-06,3.89431e-06,3.55045e-06
44.0,44.3659,0.00115,4.60439e+01,4.60698e+01,4.60300e+01,4.60623e+01,5.36808e-06,4.93697e-06,5.59897e-06,5.06182e-06
44.5,44.8682,0.00225,4.63896e+01,4.64387e+01,4.63748e+01,4.64164e+01,7.97800e-06,7.15983e-06,8.22518e-06,7.53169e-06
45.0,45.3703,0.00180,4.66617e+01,4.67389e+01,4.66614e+01,4.67137e+01,1.18125e-05,1.05256e-05,1.18182e-05,1.09467e-05
