HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
37.0,37.3341,0.00095,3.93329e+01,3.93329e+01,3.93325e+01,3.93326e+01,2.06431e-08,2.06033e-08,2.69512e-08,2.43485e-08
37.0,37.3342,-0.00010,3.93331e+01,3.93332e+01,3.93327e+01,3.93329e+01,1.80900e-08,1.61330e-08,2.51134e-08,2.21431e-08
37.0,37.3344,-0.00070,3.93332e+01,3.93333e+01,3.93331e+01,3.93330e+01,1.96000e-08,1.86563e-08,2.15073e-08,2.27888e-08
37.0,37.335,0.00015,3.93337e+01,3.93340e+01,3.93340e+01,3.93337e+01,2.16365e-08,1.72357e-08,1.70271e-08,2.10504e-08
37.0,37.3353,0.00030,3.93343e+01,3.93342e+01,3.93340e+01,3.93339e+01,1.73450e-08,1.76231e-08,2.10504e-08,2.25604e-08
37.0,37.3349,0.00085,3.93340e+01,3.93338e+01,3.93337e+01,3.93336e+01,1.53879e-08,1.91629e-08,2.03451e-08,2.09510e-08
37.0,37.3348,0.00025,3.93336e+01,3.93336e+01,3.93335e+01,3.93335e+01,1.95702e-08,1.99974e-08,2.14577e-08,2.17160e-08
37.0,37.3347,-0.00015,3.93336e+01,3.93338e+01,3.93334e+01,3.93333e+01,1.77224e-08,1.51098e-08,2.23716e-08,2.27888e-08
37.0,37.3356,0.00050,3.93347e+01,3.93347e+01,3.93344e+01,3.93344e+01,1.51396e-08,1.53085e-08,1.93616e-08,1.96993e-08
37.0,37.3346,-0.00020,3.93333e+01,3.93336e+01,3.93333e+01,3.93333e+01,2.08517e-08,1.62919e-08,2.16961e-08,2.09113e-08
