HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
35.0,35.322,0.00290,3.73218e+01,3.73218e+01,3.73216e+01,3.73219e+01,3.09116e-09,3.52992e-09,6.71215e-09,1.45535e-09
35.5,35.8258,0.00190,3.78258e+01,3.78257e+01,3.78256e+01,3.78258e+01,7.98040e-10,1.85933e-09,3.58787e-09,2.73188e-10
36.0,36.3266,0.00035,3.83263e+01,3.83266e+01,3.83266e+01,3.83264e+01,4.42399e-09,7.23534e-10,8.31154e-10,3.62264e-09
36.5,36.8293,0.00185,3.88290e+01,3.88290e+01,3.88289e+01,3.88292e+01,4.32962e-09,5.32965e-09,7.08302e-09,2.29147e-09
37.0,37.3322,0.00210,3.93311e+01,3.93310e+01,3.93308e+01,3.93309e+01,1.88251e-08,1.96944e-08,2.26332e-08,2.23186e-08
37.5,37.835,0.00240,3.98326e+01,3.98323e+01,3.98322e+01,3.98322e+01,3.96636e-08,4.41886e-08,4.74850e-08,4.68857e-08
38.0,38.3374,0.00245,4.03325e+01,4.03325e+01,4.03321e+01,4.03321e+01,8.19133e-08,8.23968e-08,8.81321e-08,8.86785e-08
38.5,38.8395,0.00200,4.08316e+01,4.08318e+01,4.08304e+01,4.08314e+01,1.32488e-07,1.28786e-07,1.52455e-07,1.34925e-07
39.0,39.3408,0.00050,4.13294e+01,4.13292e+01,4.13274e+01,4.13283e+01,1.90838e-07,1.92665e-07,2.23216e-07,2.08542e-07
39.5,39.8452,0.00370,4.18287e+01,4.18285e+01,4.18262e+01,4.18275e+01,2.74597e-07,2.78832e-07,3.17259e-07,2.95192e-07
40.0,40.346,0.00175,4.23232e+01,4.23225e+01,4.23200e+01,4.23219e+01,3.80034e-07,3.91020e-07,4.33995e-07,4.02424e-07
40.5,40.8472,0.00060,4.28149e+01,4.28152e+01,4.28105e+01,4.28145e+01,5.37763e-07,5.34028e-07,6.12454e-07,5.44409e-07
41.0,41.3532,0.00405,4.33104e+01,4.33098e+01,4.33048e+01,4.33088e+01,7.14262e-07,7.23092e-07,8.06444e-07,7.39813e-07
41.5,41.8549,0.00230,4.37963e+01,4.37970e+01,4.37887e+01,4.37951e+01,9.77576e-07,9.65100e-07,1.10376e-06,9.96484e-07
42.0,42.357,0.00210,4.42772e+01,4.42785e+01,4.42687e+01,4.42772e+01,1.33009e-06,1.30864e-06,1.47129e-06,1.33071e-06
42.5,42.8593,0.00295,4.47498e+01,4.47526e+01,4.47384e+01,4.47497e+01,1.82466e-06,1.77924e-06,2.01527e-06,1.82631e-06
43.0,43.3614,0.00120,4.52073e+01,4.52153e+01,4.51944e+01,4.52111e+01,2.56943e-06,2.43575e-06,2.78486e-06,2.50607e-06
43.5,43.862,0.00005,4.56417e+01,4.56581e+01,4.56278e+01,4.56504e+01,3.67335e-06,3.39919e-06,3.90444e-06,3.52732e-06
44.0,44.3659,0.00255,4.60429e+01,4.60742e+01,4.60316e+01,4.60602e+01,5.38403e-06,4.86268e-06,5.57292e-06,5.09558e-06
44.5,44.8674,0.00270,4.63866e+01,4.64382e+01,4.63764e+01,4.64220e+01,8.01519e-06,7.15435e-06,8.18496e-06,7.42482e-06
45.0,45.3683,0.00130,4.66578e+01,4.67352e+01,4.66565e+01,4.67092e+01,1.18450e-05,1.05538e-05,1.18663e-05,1.09874e-05
