HV_set (V),HV_rdb (V), HV_err (V),VsCH_1 (V),VsCH_2 (V),VsCH_3 (V),VsCH_4 (V),IsCH_1 (A),IsCH_2 (A),IsCH_3 (A),IsCH_4 (A)
35.0,35.321,0.00375,3.73202e+01,3.73202e+01,3.73202e+01,3.73201e+01,1.26859e-08,1.37720e-08,1.40021e-08,1.50734e-08
35.5,35.8243,0.00165,3.78236e+01,3.78238e+01,3.78237e+01,3.78237e+01,1.16246e-08,8.79831e-09,1.02007e-08,9.48542e-09
36.0,36.3264,0.00035,3.83258e+01,3.83258e+01,3.83258e+01,3.83259e+01,9.49370e-09,1.01460e-08,9.19402e-09,8.49863e-09
36.5,36.8299,0.00145,3.88292e+01,3.88294e+01,3.88294e+01,3.88292e+01,1.09921e-08,9.14931e-09,8.67413e-09,1.20401e-08
37.0,37.3294,-0.00200,3.93275e+01,3.93279e+01,3.93280e+01,3.93278e+01,3.23223e-08,2.46333e-08,2.41515e-08,2.63055e-08
37.5,37.8318,0.00085,3.98276e+01,3.98280e+01,3.98280e+01,3.98279e+01,6.97143e-08,6.35369e-08,6.25485e-08,6.54856e-08
38.0,38.333,0.00085,4.03256e+01,4.03263e+01,4.03262e+01,4.03259e+01,1.23963e-07,1.11639e-07,1.13555e-07,1.18059e-07
38.5,38.8364,0.00025,4.08242e+01,4.08254e+01,4.08258e+01,4.08249e+01,2.03227e-07,1.83279e-07,1.77395e-07,1.91833e-07
39.0,39.3392,0.00160,4.13210e+01,4.13229e+01,4.13233e+01,4.13225e+01,3.03939e-07,2.70983e-07,2.64491e-07,2.78297e-07
39.5,39.8398,0.00095,4.18140e+01,4.18169e+01,4.18171e+01,4.18163e+01,4.29438e-07,3.82592e-07,3.77941e-07,3.91119e-07
40.0,40.3417,0.00090,4.23063e+01,4.23099e+01,4.23107e+01,4.23094e+01,5.90288e-07,5.29483e-07,5.16685e-07,5.38260e-07
40.5,40.8428,0.00120,4.27951e+01,4.28001e+01,4.28005e+01,4.27993e+01,7.95273e-07,7.11042e-07,7.05029e-07,7.25249e-07
41.0,41.3452,0.00145,4.32814e+01,4.32879e+01,4.32891e+01,4.32869e+01,1.06384e-06,9.54512e-07,9.34449e-07,9.71834e-07
41.5,41.8469,0.00125,4.37613e+01,4.37706e+01,4.37718e+01,4.37697e+01,1.42681e-06,1.27251e-06,1.25220e-06,1.28624e-06
42.0,42.3486,0.00075,4.42343e+01,4.42473e+01,4.42464e+01,4.42461e+01,1.90603e-06,1.68840e-06,1.70386e-06,1.70946e-06
42.5,42.8502,0.00060,4.46961e+01,4.47141e+01,4.47123e+01,4.47143e+01,2.56946e-06,2.26929e-06,2.29935e-06,2.26549e-06
43.0,43.3525,0.00145,4.51430e+01,4.51674e+01,4.51634e+01,4.51681e+01,3.49298e-06,3.08653e-06,3.15206e-06,3.07485e-06
43.5,43.8526,-0.00005,4.55661e+01,4.55994e+01,4.55895e+01,4.55998e+01,4.77703e-06,4.22180e-06,4.38584e-06,4.21457e-06
44.0,44.3531,-0.00020,4.59549e+01,4.59999e+01,4.59826e+01,4.60016e+01,6.63807e-06,5.88848e-06,6.17680e-06,5.85916e-06
44.5,44.8542,0.00080,4.62931e+01,4.63556e+01,4.63291e+01,4.63618e+01,9.35458e-06,8.31292e-06,8.75401e-06,8.20910e-06
45.0,45.3549,0.00125,4.65709e+01,4.66504e+01,4.66053e+01,4.66583e+01,1.30697e-05,1.17448e-05,1.24967e-05,1.16136e-05
