HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
37.0,37.331,0.00270,3.93293e+01,3.93296e+01,3.93296e+01,3.93294e+01,2.82228e-08,2.35538e-08,2.27193e-08,2.68817e-08
37.0,37.3322,0.00145,3.93310e+01,3.93307e+01,3.93308e+01,3.93306e+01,1.97887e-08,2.48253e-08,2.39313e-08,2.67029e-08
37.0,37.3334,0.00060,3.93320e+01,3.93321e+01,3.93322e+01,3.93320e+01,2.31564e-08,2.12391e-08,2.05338e-08,2.27292e-08
37.0,37.3339,0.00015,3.93326e+01,3.93323e+01,3.93325e+01,3.93325e+01,2.14378e-08,2.62956e-08,2.25703e-08,2.38121e-08
37.0,37.3347,0.00030,3.93333e+01,3.93331e+01,3.93335e+01,3.93332e+01,2.33650e-08,2.66731e-08,1.98483e-08,2.43088e-08
37.0,37.3351,0.00000,3.93341e+01,3.93338e+01,3.93341e+01,3.93335e+01,1.74542e-08,2.11596e-08,1.68979e-08,2.61764e-08
37.0,37.3353,0.00030,3.93346e+01,3.93339e+01,3.93341e+01,3.93339e+01,1.23978e-08,2.29180e-08,2.06629e-08,2.31961e-08
37.0,37.3339,-0.00165,3.93327e+01,3.93327e+01,3.93328e+01,3.93323e+01,2.01861e-08,2.02457e-08,1.88748e-08,2.73784e-08
37.0,37.3356,0.00170,3.93341e+01,3.93340e+01,3.93341e+01,3.93342e+01,2.43088e-08,2.59181e-08,2.41995e-08,2.33948e-08
37.0,37.3356,-0.00075,3.93345e+01,3.93343e+01,3.93343e+01,3.93345e+01,1.78119e-08,2.21630e-08,2.09312e-08,1.79907e-08
