HV_set (V),HV_rdb (V), HV_err (V),VsCH_13 (V),VsCH_14 (V),VsCH_15 (V),VsCH_16 (V),IsCH_13 (A),IsCH_14 (A),IsCH_15 (A),IsCH_16 (A)
35.0,35.3397,0.00140,3.73396e+01,3.73397e+01,3.73394e+01,3.73394e+01,1.02156e-09,2.13583e-10,5.22368e-09,5.53495e-09
35.5,35.8436,0.00210,3.78433e+01,3.78436e+01,3.78435e+01,3.78434e+01,5.70052e-09,6.62274e-12,1.16063e-09,3.38753e-09
36.0,36.3431,-0.00090,3.83427e+01,3.83433e+01,3.83430e+01,3.83430e+01,6.16411e-09,-3.37429e-09,1.27157e-09,1.59774e-09
36.5,36.8451,0.00040,3.88452e+01,3.88447e+01,3.88447e+01,3.88448e+01,-2.40571e-09,6.01510e-09,6.29657e-09,5.35283e-09
37.0,37.3484,0.00165,3.93469e+01,3.93471e+01,3.93471e+01,3.93468e+01,2.47359e-08,2.14941e-08,2.21762e-08,2.73999e-08
37.5,37.8495,0.00090,3.98458e+01,3.98458e+01,3.98463e+01,3.98461e+01,6.25021e-08,6.10186e-08,5.26326e-08,5.73695e-08
38.0,38.3497,0.00130,4.03425e+01,4.03429e+01,4.03430e+01,4.03427e+01,1.20189e-07,1.12938e-07,1.11043e-07,1.16621e-07
38.5,38.8512,0.00090,4.08393e+01,4.08403e+01,4.08407e+01,4.08397e+01,1.97916e-07,1.81049e-07,1.74978e-07,1.92515e-07
39.0,39.3532,0.00090,4.13351e+01,4.13371e+01,4.13374e+01,4.13365e+01,3.01336e-07,2.68991e-07,2.63158e-07,2.78059e-07
39.5,39.8547,0.00210,4.18289e+01,4.18316e+01,4.18325e+01,4.18313e+01,4.30447e-07,3.85331e-07,3.69267e-07,3.89899e-07
40.0,40.3556,0.00165,4.23201e+01,4.23239e+01,4.23247e+01,4.23233e+01,5.91199e-07,5.28857e-07,5.15386e-07,5.38932e-07
40.5,40.8561,0.00015,4.28084e+01,4.28134e+01,4.28139e+01,4.28123e+01,7.95800e-07,7.12630e-07,7.04125e-07,7.30286e-07
41.0,41.3583,0.00110,4.32940e+01,4.33006e+01,4.33023e+01,4.33004e+01,1.07184e-06,9.61916e-07,9.33929e-07,9.65994e-07
41.5,41.8597,0.00080,4.37747e+01,4.37836e+01,4.37837e+01,4.37822e+01,1.41766e-06,1.26910e-06,1.26779e-06,1.29185e-06
42.0,42.3596,-0.00030,4.42456e+01,4.42578e+01,4.42563e+01,4.42576e+01,1.90080e-06,1.69779e-06,1.72127e-06,1.70062e-06
42.5,42.862,0.00090,4.47084e+01,4.47246e+01,4.47237e+01,4.47245e+01,2.56117e-06,2.29063e-06,2.30510e-06,2.29192e-06
43.0,43.3629,0.00030,4.51539e+01,4.51774e+01,4.51729e+01,4.51776e+01,3.48434e-06,3.09264e-06,3.16795e-06,3.08914e-06
43.5,43.8631,-0.00035,4.55720e+01,4.56062e+01,4.55984e+01,4.56093e+01,4.85290e-06,4.28319e-06,4.41227e-06,4.23059e-06
44.0,44.3636,-0.00005,4.59640e+01,4.60070e+01,4.59908e+01,4.60095e+01,6.66097e-06,5.94435e-06,6.21497e-06,5.90273e-06
44.5,44.8668,0.00225,4.63028e+01,4.63658e+01,4.63340e+01,4.63704e+01,9.40184e-06,8.35185e-06,8.88142e-06,8.27609e-06
45.0,45.3658,-0.00060,4.65785e+01,4.66540e+01,4.66156e+01,4.66681e+01,1.31242e-05,1.18666e-05,1.25067e-05,1.16313e-05
