HV_set (V),HV_rdb (V), HV_err (V),VsCH_9 (V),VsCH_10 (V),VsCH_11 (V),VsCH_12 (V),IsCH_9 (A),IsCH_10 (A),IsCH_11 (A),IsCH_12 (A)
37.0,37.3346,0.00230,3.93330e+01,3.93330e+01,3.93333e+01,3.93330e+01,2.58684e-08,2.63254e-08,2.23219e-08,2.68817e-08
37.0,37.3367,0.00135,3.93357e+01,3.93352e+01,3.93355e+01,3.93354e+01,1.59542e-08,2.54214e-08,2.01960e-08,2.24511e-08
37.0,37.3369,-0.00035,3.93357e+01,3.93356e+01,3.93348e+01,3.93356e+01,1.92722e-08,2.13881e-08,3.49085e-08,2.13782e-08
37.0,37.338,0.00140,3.93372e+01,3.93365e+01,3.93368e+01,3.93366e+01,1.34011e-08,2.42988e-08,1.97987e-08,2.40505e-08
37.0,37.3378,0.00030,3.93368e+01,3.93364e+01,3.93366e+01,3.93366e+01,1.74145e-08,2.30372e-08,2.02755e-08,2.00272e-08
37.0,37.3376,-0.00080,3.93363e+01,3.93362e+01,3.93364e+01,3.93361e+01,2.09808e-08,2.37127e-08,2.07722e-08,2.44876e-08
37.0,37.3381,0.00005,3.93366e+01,3.93364e+01,3.93370e+01,3.93368e+01,2.42293e-08,2.86202e-08,1.91430e-08,2.09212e-08
37.0,37.3378,-0.00010,3.93367e+01,3.93366e+01,3.93366e+01,3.93366e+01,1.89145e-08,2.07225e-08,2.07424e-08,1.98980e-08
37.0,37.3367,-0.00110,3.93355e+01,3.93350e+01,3.93353e+01,3.93353e+01,1.98980e-08,2.76764e-08,2.36233e-08,2.26597e-08
37.0,37.3389,0.00010,3.93379e+01,3.93377e+01,3.93376e+01,3.93375e+01,1.69774e-08,1.97192e-08,2.11100e-08,2.37127e-08
