HV_set (V),HV_rdb (V), HV_err (V),VsCH_5 (V),VsCH_6 (V),VsCH_7 (V),VsCH_8 (V),IsCH_5 (A),IsCH_6 (A),IsCH_7 (A),IsCH_8 (A)
35.0,35.3352,0.00235,3.73350e+01,3.73350e+01,3.73350e+01,3.73350e+01,2.85606e-09,3.32627e-09,3.45376e-09,3.29812e-09
35.5,35.8374,0.00150,3.78373e+01,3.78372e+01,3.78372e+01,3.78370e+01,1.77489e-09,2.79148e-09,3.18719e-09,6.57472e-09
36.0,36.3398,0.00145,3.83396e+01,3.83395e+01,3.83397e+01,3.83396e+01,2.94215e-09,4.25842e-09,8.75857e-10,3.99020e-09
36.5,36.8415,0.00235,3.88412e+01,3.88415e+01,3.88412e+01,3.88415e+01,4.45876e-09,2.40074e-10,5.63926e-09,4.17233e-10
37.0,37.3432,0.00130,3.93416e+01,3.93416e+01,3.93418e+01,3.93417e+01,2.64860e-08,2.62409e-08,2.29230e-08,2.51515e-08
37.5,37.8416,-0.00245,3.98381e+01,3.98379e+01,3.98379e+01,3.98379e+01,5.86179e-08,6.09292e-08,6.22339e-08,6.16560e-08
38.0,38.3439,0.00010,4.03366e+01,4.03370e+01,4.03372e+01,4.03370e+01,1.22363e-07,1.14837e-07,1.11774e-07,1.14640e-07
38.5,38.8468,0.00200,4.08348e+01,4.08361e+01,4.08363e+01,4.08354e+01,1.99743e-07,1.78537e-07,1.74287e-07,1.89379e-07
39.0,39.347,0.00030,4.13291e+01,4.13310e+01,4.13312e+01,4.13302e+01,2.98940e-07,2.67209e-07,2.62832e-07,2.79253e-07
39.5,39.8482,0.00085,4.18226e+01,4.18251e+01,4.18261e+01,4.18248e+01,4.26855e-07,3.84774e-07,3.68651e-07,3.90515e-07
40.0,40.349,-0.00070,4.23138e+01,4.23177e+01,4.23182e+01,4.23165e+01,5.87425e-07,5.22595e-07,5.12840e-07,5.42137e-07
40.5,40.8513,0.00110,4.28035e+01,4.28082e+01,4.28090e+01,4.28076e+01,7.96755e-07,7.17801e-07,7.04838e-07,7.27766e-07
41.0,41.3523,0.00085,4.32885e+01,4.32944e+01,4.32962e+01,4.32949e+01,1.06365e-06,9.65812e-07,9.34914e-07,9.56905e-07
41.5,41.8539,0.00155,4.37684e+01,4.37780e+01,4.37772e+01,4.37772e+01,1.42612e-06,1.26574e-06,1.27787e-06,1.27938e-06
42.0,42.356,0.00200,4.42411e+01,4.42541e+01,4.42542e+01,4.42534e+01,1.91605e-06,1.69794e-06,1.69680e-06,1.70969e-06
42.5,42.8564,-0.00005,4.47022e+01,4.47183e+01,4.47178e+01,4.47189e+01,2.57109e-06,2.30252e-06,2.31044e-06,2.29234e-06
43.0,43.3594,0.00045,4.51518e+01,4.51738e+01,4.51704e+01,4.51739e+01,3.46089e-06,3.09354e-06,3.15058e-06,3.09322e-06
43.5,43.8586,-0.00115,4.55699e+01,4.56063e+01,4.55963e+01,4.56049e+01,4.81211e-06,4.20571e-06,4.37318e-06,4.22935e-06
44.0,44.3589,-0.00030,4.59606e+01,4.60023e+01,4.59878e+01,4.60060e+01,6.63933e-06,5.94416e-06,6.18716e-06,5.88345e-06
44.5,44.8611,0.00105,4.62989e+01,4.63614e+01,4.63322e+01,4.63626e+01,9.37205e-06,8.32966e-06,8.81754e-06,8.30980e-06
45.0,45.3619,0.00035,4.65750e+01,4.66517e+01,4.66103e+01,4.66629e+01,1.31188e-05,1.18389e-05,1.25301e-05,1.16521e-05
